,Unnamed: 0,np_size_max__nm_,np_synthesis,np_size_min__nm_,np_size_avg__nm_,method,Temperature_for_extract__C,Duration_preparing_extract__min,Solvent_for_extract,time_set__hours_,shape,coating,Valance_electron,prim_specific_habitat,chi0v,amw,min_Incub_period__h,K00058,max_Incub_period__h,K12472,mdr,K07009,K17939,K14198,K07486,MIC_NP___g_mL_,bacteria
1334,1334,25.0,"Chemical synthesis, purchased from Sigma-Aldrich",25.0,25.0,MIC,48.07498601007275,1139.4714854111403,water,24.0,spherical,0.0,11.0,"clinical samples (sputum, urine)",1.7837651700316897,107.868,4.0,1.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,4.135166556742356,Pseudomonas sp.
1335,1335,25.0,"Chemical synthesis, purchased from Sigma-Aldrich",25.0,25.0,MIC,48.07498601007275,1139.4714854111403,water,24.0,spherical,0.0,11.0,"clinical samples (sputum, urine)",1.7837651700316897,107.868,4.0,1.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,2.70805020110221,Pseudomonas sp.
1336,1336,25.0,"Chemical synthesis, purchased from Sigma-Aldrich",25.0,25.0,MIC,48.07498601007275,1139.4714854111403,water,24.0,spherical,0.0,11.0,"clinical samples (sputum, urine)",1.7837651700316897,107.868,4.0,1.0,12.0,0.0,0.0,0.0,1.0,0.0,0.0,2.70805020110221,Pseudomonas sp.
1337,1337,25.0,"Chemical synthesis, purchased from Sigma-Aldrich",25.0,25.0,MIC,48.07498601007275,1139.4714854111403,water,24.0,spherical,0.0,11.0,"clinical samples (sputum, urine)",1.7837651700316897,107.868,4.0,1.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,2.70805020110221,Pseudomonas sp.
1338,1338,25.0,"Chemical synthesis, purchased from Sigma-Aldrich",25.0,25.0,MIC,48.07498601007275,1139.4714854111403,water,24.0,spherical,0.0,11.0,"clinical samples (sputum, urine)",1.7837651700316897,107.868,4.0,1.0,12.0,0.0,0.0,0.0,1.0,0.0,0.0,2.70805020110221,Pseudomonas sp.
1339,1339,50.0,"Chemical synthesis, purchased from Nano-world Company",30.0,40.0,MIC,48.07498601007275,1139.4714854111403,water,24.0,spherical,0.0,11.0,mouth,1.7837651700316897,107.868,24.0,1.0,72.0,0.0,0.0,1.0,0.0,0.0,0.0,4.0943445622221,Streptococcus mutans
1340,1340,50.0,"Chemical synthesis, purchased from Nano-world Company",30.0,40.0,MIC,48.07498601007275,1139.4714854111403,water,24.0,spherical,0.0,11.0,mouth,1.7837651700316897,107.868,24.0,0.0,72.0,0.0,0.0,1.0,0.0,0.0,0.0,3.80666248977032,Streptococcus oralis
1341,1341,50.0,"Chemical synthesis, purchased from Nano-world Company",30.0,40.0,MIC,48.07498601007275,1139.4714854111403,water,24.0,spherical,0.0,11.0,guts,1.7837651700316897,107.868,12.0,0.0,24.0,0.0,0.0,1.0,0.0,0.0,1.0,2.70805020110221,Lactobacillus acidophilus
1342,1342,50.0,"Chemical synthesis, purchased from Nano-world Company",30.0,40.0,MIC,48.07498601007275,1139.4714854111403,water,24.0,spherical,0.0,11.0,guts,1.7837651700316897,107.868,12.0,0.0,24.0,0.0,0.0,1.0,0.0,0.0,1.0,4.499809670330265,Lactobacillus acidophilus
1343,1343,50.0,"Chemical synthesis, purchased from Nano-world Company",30.0,40.0,MIC,48.07498601007275,1139.4714854111403,water,24.0,spherical,0.0,11.0,mouth,1.7837651700316897,107.868,24.0,1.0,72.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0367368849500225,Candida albicans
1344,1344,50.0,"Chemical synthesis, purchased from Nano-world Company",30.0,40.0,MBC,48.07498601007275,1139.4714854111403,water,24.0,spherical,0.0,11.0,mouth,1.7837651700316897,107.868,24.0,1.0,72.0,0.0,0.0,1.0,0.0,0.0,0.0,2.917770732084279,Streptococcus mutans
1345,1345,50.0,"Chemical synthesis, purchased from Nano-world Company",30.0,40.0,MBC,48.07498601007275,1139.4714854111403,water,24.0,spherical,0.0,11.0,mouth,1.7837651700316897,107.868,24.0,0.0,72.0,0.0,0.0,1.0,0.0,0.0,0.0,2.4849066497880004,Streptococcus oralis
1346,1346,50.0,"Chemical synthesis, purchased from Nano-world Company",30.0,40.0,MBC,48.07498601007275,1139.4714854111403,water,24.0,spherical,0.0,11.0,guts,1.7837651700316897,107.868,12.0,0.0,24.0,0.0,0.0,1.0,0.0,0.0,1.0,2.19722457733622,Lactobacillus acidophilus
1347,1347,50.0,"Chemical synthesis, purchased from Nano-world Company",30.0,40.0,MBC,48.07498601007275,1139.4714854111403,water,24.0,spherical,0.0,11.0,guts,1.7837651700316897,107.868,12.0,0.0,24.0,0.0,0.0,1.0,0.0,0.0,1.0,4.784152841516532,Lactobacillus acidophilus
1348,1348,50.0,"Chemical synthesis, purchased from Nano-world Company",30.0,40.0,MBC,48.07498601007275,1139.4714854111403,water,24.0,spherical,0.0,11.0,mouth,1.7837651700316897,107.868,24.0,1.0,72.0,1.0,0.0,0.0,0.0,0.0,0.0,3.871201010907891,Candida albicans
1349,1349,50.0,"Chemical synthesis, purchased from Nano-world Company",30.0,40.0,MIC,48.07498601007275,1139.4714854111403,water,24.0,spherical,0.0,11.0,guts,1.7837651700316897,107.868,24.0,1.0,72.0,0.0,0.0,1.0,0.0,0.0,0.0,4.499809670330265,Lactobacillus fermentum
1350,1350,50.0,"Chemical synthesis, purchased from Nano-world Company",30.0,40.0,MIC,48.07498601007275,1139.4714854111403,water,24.0,spherical,0.0,11.0,genitals,1.7837651700316897,107.868,24.0,1.0,72.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0331844833456545,Candida albicans
1351,1351,50.0,"Chemical synthesis, purchased from Nano-world Company",30.0,40.0,MBC,48.07498601007275,1139.4714854111403,water,24.0,spherical,0.0,11.0,guts,1.7837651700316897,107.868,24.0,1.0,72.0,0.0,0.0,1.0,0.0,0.0,0.0,4.784152841516532,Lactobacillus fermentum
1352,1352,50.0,"Chemical synthesis, purchased from Nano-world Company",30.0,40.0,MBC,48.07498601007275,1139.4714854111403,water,24.0,spherical,0.0,11.0,genitals,1.7837651700316897,107.868,24.0,1.0,72.0,1.0,0.0,0.0,0.0,0.0,0.0,3.871201010907891,Candida albicans
1353,1353,50.0,Green synthesis using Agrimonia eupatoria L.,20.0,40.0,MIC,48.07498601007275,1139.4714854111403,water,24.0,spherical,0.0,11.0,guts,1.7837651700316897,107.868,1.5,1.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,5.049856007249537,Escherichia coli
1354,1354,50.0,Green synthesis using Agrimonia eupatoria L.,20.0,40.0,MIC,48.07498601007275,1139.4714854111403,water,24.0,spherical,0.0,11.0,"clinical samples (sputum, urine)",1.7837651700316897,107.868,4.0,1.0,12.0,0.0,0.0,0.0,1.0,0.0,0.0,5.049856007249537,Pseudomonas aeruginosa
1355,1355,50.0,Green synthesis using Agrimonia eupatoria L.,20.0,40.0,MIC,48.07498601007275,1139.4714854111403,water,24.0,spherical,0.0,11.0,guts,1.7837651700316897,107.868,1.5,1.0,24.0,0.0,0.0,0.0,0.0,0.0,1.0,5.744604469176457,Escherichia coli
1356,1356,50.0,Green synthesis using Agrimonia eupatoria L.,20.0,40.0,MIC,48.07498601007275,1139.4714854111403,water,24.0,spherical,0.0,11.0,water,1.7837651700316897,107.868,6.0,1.0,24.0,0.0,0.0,0.0,0.0,0.0,1.0,5.744604469176457,Salmonella enterica
1357,1357,50.0,Green synthesis using Agrimonia eupatoria L.,20.0,40.0,MIC,48.07498601007275,1139.4714854111403,water,24.0,spherical,0.0,11.0,meat,1.7837651700316897,107.868,4.0,1.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,5.744604469176457,Salmonella enterica subsp. enterica serovar Typhimurium   
1358,1358,50.0,Green synthesis using Agrimonia eupatoria L.,20.0,40.0,MIC,48.07498601007275,1139.4714854111403,water,24.0,spherical,0.0,11.0,"clinical samples (sputum, urine)",1.7837651700316897,107.868,4.0,1.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,5.744604469176457,Pseudomonas aeruginosa
1359,1359,50.0,Green synthesis using Agrimonia eupatoria L.,20.0,40.0,MIC,48.07498601007275,1139.4714854111403,water,24.0,spherical,0.0,11.0,clinical samples (urine),1.7837651700316897,107.868,6.0,1.0,24.0,0.0,0.0,0.0,0.0,0.0,0.0,5.049856007249537,Proteus mirabilis
1360,1360,50.0,Green synthesis using Agrimonia eupatoria L.,20.0,40.0,MIC,48.07498601007275,1139.4714854111403,water,24.0,spherical,0.0,11.0,lungs,1.7837651700316897,107.868,3.0,1.0,24.0,0.0,0.0,0.0,0.0,0.0,0.0,6.437751649736401,Klebsiella pneumoniae
1361,1361,50.0,Green synthesis using Agrimonia eupatoria L.,20.0,40.0,MIC,48.07498601007275,1139.4714854111403,water,24.0,spherical,0.0,11.0,skin,1.7837651700316897,107.868,6.0,1.0,48.0,1.0,0.0,1.0,0.0,1.0,0.0,4.356708826689592,Staphylococcus aureus
1362,1362,50.0,Green synthesis using Agrimonia eupatoria L.,20.0,40.0,MIC,48.07498601007275,1139.4714854111403,water,24.0,spherical,0.0,11.0,soil,1.7837651700316897,107.868,6.0,1.0,24.0,0.0,0.0,0.0,0.0,0.0,0.0,6.437751649736401,Bacillus subtilis
1363,1363,50.0,Green synthesis using Agrimonia eupatoria L.,20.0,40.0,MIC,48.07498601007275,1139.4714854111403,water,24.0,spherical,0.0,11.0,"clinical samples (blood, saliva, sputum, urine)",1.7837651700316897,107.868,18.0,0.0,48.0,0.0,0.0,1.0,0.0,0.0,0.0,5.744604469176457,Enterococcus faecalis
1364,1364,50.0,Green synthesis using Agrimonia eupatoria L.,20.0,40.0,MIC,48.07498601007275,1139.4714854111403,water,24.0,spherical,0.0,11.0,skin,1.7837651700316897,107.868,4.0,1.0,24.0,1.0,0.0,0.0,0.0,0.0,0.0,6.437751649736401,Staphylococcus aureus
1365,1365,50.0,Green synthesis using Agrimonia eupatoria L.,20.0,40.0,MIC,48.07498601007275,1139.4714854111403,water,24.0,spherical,0.0,11.0,soil,1.7837651700316897,107.868,6.0,1.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,7.1308988302963465,Bacillus subtilis
1366,1366,50.0,Green synthesis using Agrimonia eupatoria L.,20.0,40.0,MIC,48.07498601007275,1139.4714854111403,water,24.0,spherical,0.0,11.0,soil,1.7837651700316897,107.868,4.0,1.0,16.0,0.0,0.0,0.0,0.0,0.0,0.0,6.437751649736401,Bacillus cereus
1367,1367,50.0,Green synthesis using Agrimonia eupatoria L.,20.0,40.0,MIC,48.07498601007275,1139.4714854111403,water,24.0,spherical,0.0,11.0,"clinical samples (blood, sputum, urine)",1.7837651700316897,107.868,24.0,0.0,48.0,0.0,0.0,1.0,0.0,0.0,0.0,3.6635616461296463,Enterococcus faecalis
1368,1368,50.0,Green synthesis using Agrimonia eupatoria L.,20.0,40.0,MIC,48.07498601007275,1139.4714854111403,water,24.0,spherical,0.0,11.0,guts,1.7837651700316897,107.868,12.0,0.0,48.0,1.0,0.0,1.0,0.0,0.0,1.0,6.437751649736401,Lactobacillus rhamnosus
1369,1369,50.0,Green synthesis using Agrimonia eupatoria L.,20.0,40.0,MBC,48.07498601007275,1139.4714854111403,water,24.0,spherical,0.0,11.0,guts,1.7837651700316897,107.868,1.5,1.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,5.049856007249537,Escherichia coli
1370,1370,50.0,Green synthesis using Agrimonia eupatoria L.,20.0,40.0,MBC,48.07498601007275,1139.4714854111403,water,24.0,spherical,0.0,11.0,"clinical samples (sputum, urine)",1.7837651700316897,107.868,4.0,1.0,12.0,0.0,0.0,0.0,1.0,0.0,0.0,6.437751649736401,Pseudomonas aeruginosa
1371,1371,50.0,Green synthesis using Agrimonia eupatoria L.,20.0,40.0,MBC,48.07498601007275,1139.4714854111403,water,24.0,spherical,0.0,11.0,guts,1.7837651700316897,107.868,1.5,1.0,24.0,0.0,0.0,0.0,0.0,0.0,1.0,6.437751649736401,Escherichia coli
1372,1372,50.0,Green synthesis using Agrimonia eupatoria L.,20.0,40.0,MBC,48.07498601007275,1139.4714854111403,water,24.0,spherical,0.0,11.0,water,1.7837651700316897,107.868,6.0,1.0,24.0,0.0,0.0,0.0,0.0,0.0,1.0,6.437751649736401,Salmonella enterica
1373,1373,50.0,Green synthesis using Agrimonia eupatoria L.,20.0,40.0,MBC,48.07498601007275,1139.4714854111403,water,24.0,spherical,0.0,11.0,meat,1.7837651700316897,107.868,4.0,1.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,6.437751649736401,Salmonella enterica subsp. enterica serovar Typhimurium   
1374,1374,50.0,Green synthesis using Agrimonia eupatoria L.,20.0,40.0,MBC,48.07498601007275,1139.4714854111403,water,24.0,spherical,0.0,11.0,"clinical samples (sputum, urine)",1.7837651700316897,107.868,4.0,1.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,6.437751649736401,Pseudomonas aeruginosa
1375,1375,50.0,Green synthesis using Agrimonia eupatoria L.,20.0,40.0,MBC,48.07498601007275,1139.4714854111403,water,24.0,spherical,0.0,11.0,clinical samples (urine),1.7837651700316897,107.868,6.0,1.0,24.0,0.0,0.0,0.0,0.0,0.0,0.0,6.437751649736401,Proteus mirabilis
1376,1376,50.0,Green synthesis using Agrimonia eupatoria L.,20.0,40.0,MBC,48.07498601007275,1139.4714854111403,water,24.0,spherical,0.0,11.0,lungs,1.7837651700316897,107.868,3.0,1.0,24.0,0.0,0.0,0.0,0.0,0.0,0.0,7.824046010856292,Klebsiella pneumoniae
1377,1377,50.0,Green synthesis using Agrimonia eupatoria L.,20.0,40.0,MBC,48.07498601007275,1139.4714854111403,water,24.0,spherical,0.0,11.0,skin,1.7837651700316897,107.868,6.0,1.0,48.0,1.0,0.0,1.0,0.0,1.0,0.0,5.049856007249537,Staphylococcus aureus
1378,1378,50.0,Green synthesis using Agrimonia eupatoria L.,20.0,40.0,MBC,48.07498601007275,1139.4714854111403,water,24.0,spherical,0.0,11.0,soil,1.7837651700316897,107.868,6.0,1.0,24.0,0.0,0.0,0.0,0.0,0.0,0.0,7.1308988302963465,Bacillus subtilis
1379,1379,50.0,Green synthesis using Agrimonia eupatoria L.,20.0,40.0,MBC,48.07498601007275,1139.4714854111403,water,24.0,spherical,0.0,11.0,"clinical samples (blood, saliva, sputum, urine)",1.7837651700316897,107.868,18.0,0.0,48.0,0.0,0.0,1.0,0.0,0.0,0.0,7.1308988302963465,Enterococcus faecalis
1380,1380,50.0,Green synthesis using Agrimonia eupatoria L.,20.0,40.0,MBC,48.07498601007275,1139.4714854111403,water,24.0,spherical,0.0,11.0,skin,1.7837651700316897,107.868,4.0,1.0,24.0,1.0,0.0,0.0,0.0,0.0,0.0,7.1308988302963465,Staphylococcus aureus
1381,1381,50.0,Green synthesis using Agrimonia eupatoria L.,20.0,40.0,MBC,48.07498601007275,1139.4714854111403,water,24.0,spherical,0.0,11.0,soil,1.7837651700316897,107.868,4.0,1.0,16.0,0.0,0.0,0.0,0.0,0.0,0.0,7.824046010856292,Bacillus cereus
1382,1382,50.0,Green synthesis using Agrimonia eupatoria L.,20.0,40.0,MBC,48.07498601007275,1139.4714854111403,water,24.0,spherical,0.0,11.0,"clinical samples (blood, sputum, urine)",1.7837651700316897,107.868,24.0,0.0,48.0,0.0,0.0,1.0,0.0,0.0,0.0,4.356708826689592,Enterococcus faecalis
1383,1383,50.0,Green synthesis using Agrimonia eupatoria L.,20.0,40.0,MBC,48.07498601007275,1139.4714854111403,water,24.0,spherical,0.0,11.0,guts,1.7837651700316897,107.868,12.0,0.0,48.0,1.0,0.0,1.0,0.0,0.0,1.0,6.437751649736401,Lactobacillus rhamnosus
1384,1384,50.0,Green synthesis using Agrimonia eupatoria L.,20.0,40.0,MIC,48.07498601007275,1139.4714854111403,aceton,24.0,spherical,0.0,11.0,guts,1.7837651700316897,107.868,1.5,1.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,6.437751649736401,Escherichia coli
1385,1385,50.0,Green synthesis using Agrimonia eupatoria L.,20.0,40.0,MIC,48.07498601007275,1139.4714854111403,aceton,24.0,spherical,0.0,11.0,"clinical samples (sputum, urine)",1.7837651700316897,107.868,4.0,1.0,12.0,0.0,0.0,0.0,1.0,0.0,0.0,5.744604469176457,Pseudomonas aeruginosa
1386,1386,50.0,Green synthesis using Agrimonia eupatoria L.,20.0,40.0,MIC,48.07498601007275,1139.4714854111403,aceton,24.0,spherical,0.0,11.0,guts,1.7837651700316897,107.868,1.5,1.0,24.0,0.0,0.0,0.0,0.0,0.0,1.0,7.1308988302963465,Escherichia coli
1387,1387,50.0,Green synthesis using Agrimonia eupatoria L.,20.0,40.0,MIC,48.07498601007275,1139.4714854111403,aceton,24.0,spherical,0.0,11.0,water,1.7837651700316897,107.868,6.0,1.0,24.0,0.0,0.0,0.0,0.0,0.0,1.0,7.1308988302963465,Salmonella enterica
1388,1388,50.0,Green synthesis using Agrimonia eupatoria L.,20.0,40.0,MIC,48.07498601007275,1139.4714854111403,aceton,24.0,spherical,0.0,11.0,meat,1.7837651700316897,107.868,4.0,1.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,6.437751649736401,Salmonella enterica subsp. enterica serovar Typhimurium   
1389,1389,50.0,Green synthesis using Agrimonia eupatoria L.,20.0,40.0,MIC,48.07498601007275,1139.4714854111403,aceton,24.0,spherical,0.0,11.0,"clinical samples (sputum, urine)",1.7837651700316897,107.868,4.0,1.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,5.744604469176457,Pseudomonas aeruginosa
1390,1390,50.0,Green synthesis using Agrimonia eupatoria L.,20.0,40.0,MIC,48.07498601007275,1139.4714854111403,aceton,24.0,spherical,0.0,11.0,clinical samples (urine),1.7837651700316897,107.868,6.0,1.0,24.0,0.0,0.0,0.0,0.0,0.0,0.0,6.437751649736401,Proteus mirabilis
1391,1391,50.0,Green synthesis using Agrimonia eupatoria L.,20.0,40.0,MIC,48.07498601007275,1139.4714854111403,aceton,24.0,spherical,0.0,11.0,lungs,1.7837651700316897,107.868,3.0,1.0,24.0,0.0,0.0,0.0,0.0,0.0,0.0,6.437751649736401,Klebsiella pneumoniae
1392,1392,50.0,Green synthesis using Agrimonia eupatoria L.,20.0,40.0,MIC,48.07498601007275,1139.4714854111403,aceton,24.0,spherical,0.0,11.0,skin,1.7837651700316897,107.868,6.0,1.0,48.0,1.0,0.0,1.0,0.0,1.0,0.0,5.049856007249537,Staphylococcus aureus
1393,1393,50.0,Green synthesis using Agrimonia eupatoria L.,20.0,40.0,MIC,48.07498601007275,1139.4714854111403,aceton,24.0,spherical,0.0,11.0,soil,1.7837651700316897,107.868,6.0,1.0,24.0,0.0,0.0,0.0,0.0,0.0,0.0,5.049856007249537,Bacillus subtilis
1394,1394,50.0,Green synthesis using Agrimonia eupatoria L.,20.0,40.0,MIC,48.07498601007275,1139.4714854111403,aceton,24.0,spherical,0.0,11.0,"clinical samples (blood, saliva, sputum, urine)",1.7837651700316897,107.868,18.0,0.0,48.0,0.0,0.0,1.0,0.0,0.0,0.0,5.744604469176457,Enterococcus faecalis
1395,1395,50.0,Green synthesis using Agrimonia eupatoria L.,20.0,40.0,MIC,48.07498601007275,1139.4714854111403,aceton,24.0,spherical,0.0,11.0,skin,1.7837651700316897,107.868,4.0,1.0,24.0,1.0,0.0,0.0,0.0,0.0,0.0,5.744604469176457,Staphylococcus aureus
1396,1396,50.0,Green synthesis using Agrimonia eupatoria L.,20.0,40.0,MIC,48.07498601007275,1139.4714854111403,aceton,24.0,spherical,0.0,11.0,soil,1.7837651700316897,107.868,6.0,1.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,6.437751649736401,Bacillus subtilis
1397,1397,50.0,Green synthesis using Agrimonia eupatoria L.,20.0,40.0,MIC,48.07498601007275,1139.4714854111403,aceton,24.0,spherical,0.0,11.0,soil,1.7837651700316897,107.868,4.0,1.0,16.0,0.0,0.0,0.0,0.0,0.0,0.0,5.744604469176457,Bacillus cereus
1398,1398,50.0,Green synthesis using Agrimonia eupatoria L.,20.0,40.0,MIC,48.07498601007275,1139.4714854111403,aceton,24.0,spherical,0.0,11.0,"clinical samples (blood, sputum, urine)",1.7837651700316897,107.868,24.0,0.0,48.0,0.0,0.0,1.0,0.0,0.0,0.0,5.049856007249537,Enterococcus faecalis
1399,1399,50.0,Green synthesis using Agrimonia eupatoria L.,20.0,40.0,MIC,48.07498601007275,1139.4714854111403,aceton,24.0,spherical,0.0,11.0,guts,1.7837651700316897,107.868,12.0,0.0,48.0,1.0,0.0,1.0,0.0,0.0,1.0,6.437751649736401,Lactobacillus rhamnosus
1400,1400,50.0,Green synthesis using Agrimonia eupatoria L.,20.0,40.0,MBC,48.07498601007275,1139.4714854111403,aceton,24.0,spherical,0.0,11.0,guts,1.7837651700316897,107.868,1.5,1.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,6.437751649736401,Escherichia coli
1401,1401,50.0,Green synthesis using Agrimonia eupatoria L.,20.0,40.0,MBC,48.07498601007275,1139.4714854111403,aceton,24.0,spherical,0.0,11.0,"clinical samples (sputum, urine)",1.7837651700316897,107.868,4.0,1.0,12.0,0.0,0.0,0.0,1.0,0.0,0.0,6.437751649736401,Pseudomonas aeruginosa
1402,1402,50.0,Green synthesis using Agrimonia eupatoria L.,20.0,40.0,MBC,48.07498601007275,1139.4714854111403,aceton,24.0,spherical,0.0,11.0,guts,1.7837651700316897,107.868,1.5,1.0,24.0,0.0,0.0,0.0,0.0,0.0,1.0,7.824046010856292,Escherichia coli
1403,1403,50.0,Green synthesis using Agrimonia eupatoria L.,20.0,40.0,MBC,48.07498601007275,1139.4714854111403,aceton,24.0,spherical,0.0,11.0,water,1.7837651700316897,107.868,6.0,1.0,24.0,0.0,0.0,0.0,0.0,0.0,1.0,7.824046010856292,Salmonella enterica
1404,1404,50.0,Green synthesis using Agrimonia eupatoria L.,20.0,40.0,MBC,48.07498601007275,1139.4714854111403,aceton,24.0,spherical,0.0,11.0,meat,1.7837651700316897,107.868,4.0,1.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,7.1308988302963465,Salmonella enterica subsp. enterica serovar Typhimurium   
1405,1405,50.0,Green synthesis using Agrimonia eupatoria L.,20.0,40.0,MBC,48.07498601007275,1139.4714854111403,aceton,24.0,spherical,0.0,11.0,"clinical samples (sputum, urine)",1.7837651700316897,107.868,4.0,1.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,6.437751649736401,Pseudomonas aeruginosa
1406,1406,50.0,Green synthesis using Agrimonia eupatoria L.,20.0,40.0,MBC,48.07498601007275,1139.4714854111403,aceton,24.0,spherical,0.0,11.0,clinical samples (urine),1.7837651700316897,107.868,6.0,1.0,24.0,0.0,0.0,0.0,0.0,0.0,0.0,7.1308988302963465,Proteus mirabilis
1407,1407,50.0,Green synthesis using Agrimonia eupatoria L.,20.0,40.0,MBC,48.07498601007275,1139.4714854111403,aceton,24.0,spherical,0.0,11.0,lungs,1.7837651700316897,107.868,3.0,1.0,24.0,0.0,0.0,0.0,0.0,0.0,0.0,7.1308988302963465,Klebsiella pneumoniae
1408,1408,50.0,Green synthesis using Agrimonia eupatoria L.,20.0,40.0,MBC,48.07498601007275,1139.4714854111403,aceton,24.0,spherical,0.0,11.0,skin,1.7837651700316897,107.868,6.0,1.0,48.0,1.0,0.0,1.0,0.0,1.0,0.0,5.049856007249537,Staphylococcus aureus
1409,1409,50.0,Green synthesis using Agrimonia eupatoria L.,20.0,40.0,MBC,48.07498601007275,1139.4714854111403,aceton,24.0,spherical,0.0,11.0,soil,1.7837651700316897,107.868,6.0,1.0,24.0,0.0,0.0,0.0,0.0,0.0,0.0,6.437751649736401,Bacillus subtilis
1410,1410,50.0,Green synthesis using Agrimonia eupatoria L.,20.0,40.0,MBC,48.07498601007275,1139.4714854111403,aceton,24.0,spherical,0.0,11.0,"clinical samples (blood, saliva, sputum, urine)",1.7837651700316897,107.868,18.0,0.0,48.0,0.0,0.0,1.0,0.0,0.0,0.0,6.437751649736401,Enterococcus faecalis
1411,1411,50.0,Green synthesis using Agrimonia eupatoria L.,20.0,40.0,MBC,48.07498601007275,1139.4714854111403,aceton,24.0,spherical,0.0,11.0,skin,1.7837651700316897,107.868,4.0,1.0,24.0,1.0,0.0,0.0,0.0,0.0,0.0,6.437751649736401,Staphylococcus aureus
1412,1412,50.0,Green synthesis using Agrimonia eupatoria L.,20.0,40.0,MBC,48.07498601007275,1139.4714854111403,aceton,24.0,spherical,0.0,11.0,soil,1.7837651700316897,107.868,6.0,1.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,7.1308988302963465,Bacillus subtilis
1413,1413,50.0,Green synthesis using Agrimonia eupatoria L.,20.0,40.0,MBC,48.07498601007275,1139.4714854111403,aceton,24.0,spherical,0.0,11.0,soil,1.7837651700316897,107.868,4.0,1.0,16.0,0.0,0.0,0.0,0.0,0.0,0.0,6.437751649736401,Bacillus cereus
1414,1414,50.0,Green synthesis using Agrimonia eupatoria L.,20.0,40.0,MBC,48.07498601007275,1139.4714854111403,aceton,24.0,spherical,0.0,11.0,"clinical samples (blood, sputum, urine)",1.7837651700316897,107.868,24.0,0.0,48.0,0.0,0.0,1.0,0.0,0.0,0.0,5.043425116919247,Enterococcus faecalis
1415,1415,50.0,Green synthesis using Agrimonia eupatoria L.,20.0,40.0,MBC,48.07498601007275,1139.4714854111403,aceton,24.0,spherical,0.0,11.0,guts,1.7837651700316897,107.868,12.0,0.0,48.0,1.0,0.0,1.0,0.0,0.0,1.0,7.1308988302963465,Lactobacillus rhamnosus
1416,1416,50.0,Green synthesis using Agrimonia eupatoria L.,20.0,40.0,MIC,48.07498601007275,1139.4714854111403,water,24.0,spherical,0.0,11.0,mouth,1.7837651700316897,107.868,24.0,1.0,72.0,1.0,0.0,0.0,0.0,0.0,0.0,6.437751649736401,Candida albicans
1417,1417,50.0,Green synthesis using Agrimonia eupatoria L.,20.0,40.0,MIC,48.07498601007275,1139.4714854111403,water,24.0,spherical,0.0,11.0,mouth,1.7837651700316897,107.868,24.0,1.0,72.0,1.0,0.0,0.0,0.0,0.0,0.0,6.437751649736401,Candida albicans
