,np_size_max__nm_,np_synthesis,np_size_min__nm_,np_size_avg__nm_,method,Temperature_for_extract__C,Duration_preparing_extract__min,Solvent_for_extract,time_set__hours_,shape,coating,Valance_electron,prim_specific_habitat,chi0v,amw,min_Incub_period__h,K00058,max_Incub_period__h,K12472,mdr,K07009,K17939,K14198,K07486,MIC_NP___g_mL_,bacteria,strain,bacteria_strain
1287,23.75,Green synthesis using Streptomyces chiangmaiensis,6.1,13.57,MIC,37.0,1440.0,water (sterile deionized),24.0,spherical,0,11,guts,1.7837651700316897,107.868,6.0,1,24,0,0,0,0,0,0,0.027,Escherichia coli,JW0230-1 (CGSC 8465),Escherichia coli JW0230-1 (CGSC 8465)
1288,100.0,"Chemical synthesis, purchased from Sigma-Aldrich",0.2,50.1,MIC,37.0,1440.0,water (sterile deionized),24.0,spherical,0,11,soil,1.7837651700316897,107.868,8.0,1,48,0,1,0,0,0,0,1.35,Acinetobacter baumannii,None,Acinetobacter baumannii None
1289,100.0,"Chemical synthesis, purchased from Sigma-Aldrich",0.2,50.1,MIC,37.0,1440.0,water (sterile deionized),24.0,spherical,0,11,lungs,1.7837651700316897,107.868,3.0,1,24,0,0,0,0,0,0,1.35,Klebsiella pneumoniae,JHCK2 (id:1618),Klebsiella pneumoniae JHCK2 (id:1618)
1290,100.0,"Chemical synthesis, purchased from Sigma-Aldrich",0.2,50.1,MIC,37.0,1440.0,water (sterile deionized),24.0,spherical,0,11,"clinical samples (sputum, urine)",1.7837651700316897,107.868,4.0,1,12,0,0,0,0,0,0,1.35,Pseudomonas aeruginosa,N90PS,Pseudomonas aeruginosa N90PS
1291,100.0,"Chemical synthesis, purchased from Sigma-Aldrich",0.2,50.1,MIC,37.0,1440.0,water (sterile deionized),24.0,spherical,0,11,guts,1.7837651700316897,107.868,2.0,1,6,0,1,0,0,0,0,1.35,Escherichia coli,CZAR DC 8466,Escherichia coli CZAR DC 8466
1292,23.17,Green synthesis using Pimpinella anisum,21.07,22.12,MIC,25.0,1440.0,water (distilled),24.0,spherical,0,11,guts,1.7837651700316897,107.868,1.5,1,24,0,0,0,0,0,1,4.0,Escherichia coli,None,Escherichia coli None
1293,23.17,Green synthesis using Pimpinella anisum,21.07,22.12,MIC,25.0,1440.0,water (distilled),24.0,spherical,0,11,guts,1.7837651700316897,107.868,1.5,1,24,0,0,0,0,0,1,2.0,Escherichia coli,None,Escherichia coli None
1294,23.17,Green synthesis using Pimpinella anisum,21.07,22.12,MIC,25.0,1440.0,water (distilled),24.0,spherical,0,11,guts,1.7837651700316897,107.868,1.5,1,4,0,0,0,0,0,0,4.0,Escherichia coli,ATCC 25922,Escherichia coli ATCC 25922
1295,23.17,Green synthesis using Pimpinella anisum,21.07,22.12,MBC,25.0,1440.0,water (distilled),24.0,spherical,0,11,guts,1.7837651700316897,107.868,1.5,1,24,0,0,0,0,0,1,4.0,Escherichia coli,None,Escherichia coli None
1296,23.17,Green synthesis using Pimpinella anisum,21.07,22.12,MBC,25.0,1440.0,water (distilled),24.0,spherical,0,11,guts,1.7837651700316897,107.868,1.5,1,24,0,0,0,0,0,1,16.0,Escherichia coli,None,Escherichia coli None
1297,23.17,Green synthesis using Pimpinella anisum,21.07,22.12,MBC,25.0,1440.0,water (distilled),24.0,spherical,0,11,guts,1.7837651700316897,107.868,1.5,1,24,0,0,0,0,0,1,2.0,Escherichia coli,None,Escherichia coli None
1298,23.17,Green synthesis using Pimpinella anisum,21.07,22.12,MBC,25.0,1440.0,water (distilled),24.0,spherical,0,11,guts,1.7837651700316897,107.868,1.5,1,24,0,0,0,0,0,1,8.0,Escherichia coli,None,Escherichia coli None
1299,23.17,Green synthesis using Pimpinella anisum,21.07,22.12,MBC,25.0,1440.0,water (distilled),24.0,spherical,0,11,guts,1.7837651700316897,107.868,1.5,1,4,0,0,0,0,0,0,4.0,Escherichia coli,ATCC 25922,Escherichia coli ATCC 25922
1300,25.0,Biosynthesis using Rehmannia glutinosa fungi symbiont,3.0,14.0,MIC,28.0,1440.0,water,24.0,spherical,0,11,soil,1.7837651700316897,107.868,24.0,1,72,0,0,0,0,0,1,32.0,Sphingopyxis macrogoltabida,SL-2,Sphingopyxis macrogoltabida SL-2
1301,25.0,Biosynthesis using Rehmannia glutinosa fungi symbiont,3.0,14.0,MIC,28.0,1440.0,water,24.0,spherical,0,11,soil,1.7837651700316897,107.868,6.0,1,12,0,0,0,0,0,0,32.0,Bacillus velezensis,SL-3,Bacillus velezensis SL-3
1302,25.0,Biosynthesis using Rehmannia glutinosa fungi symbiont,3.0,14.0,MIC,28.0,1440.0,water,24.0,spherical,0,11,water,1.7837651700316897,107.868,6.0,1,24,0,0,0,0,0,0,16.0,Pseudomonas mediterranea,SL-4,Pseudomonas mediterranea SL-4
1303,25.0,Biosynthesis using Rehmannia glutinosa fungi symbiont,3.0,14.0,MBC,28.0,1440.0,water,24.0,spherical,0,11,soil,1.7837651700316897,107.868,24.0,1,72,0,0,0,0,0,1,64.0,Sphingopyxis macrogoltabida,SL-2,Sphingopyxis macrogoltabida SL-2
1304,25.0,Biosynthesis using Rehmannia glutinosa fungi symbiont,3.0,14.0,MBC,28.0,1440.0,water,24.0,spherical,0,11,soil,1.7837651700316897,107.868,6.0,1,12,0,0,0,0,0,0,32.0,Bacillus velezensis,SL-3,Bacillus velezensis SL-3
1305,25.0,Biosynthesis using Rehmannia glutinosa fungi symbiont,3.0,14.0,MBC,28.0,1440.0,water,24.0,spherical,0,11,water,1.7837651700316897,107.868,6.0,1,24,0,0,0,0,0,0,64.0,Pseudomonas mediterranea,SL-4,Pseudomonas mediterranea SL-4
1306,452.13,Green synthesis using diatoms biomass,267.47,359.8,MIC,25.0,1440.0,water,24.0,rectangular,0,11,soil,1.7837651700316897,107.868,6.0,1,12,0,0,0,0,0,0,15.625,Bacillus subtilis,None,Bacillus subtilis None
1307,452.13,Green synthesis using diatoms biomass,267.47,359.8,MIC,25.0,1440.0,water,24.0,rectangular,0,11,nasopharynx,1.7837651700316897,107.868,10.0,0,18,0,0,1,0,0,1,7.81,Streptococcus pneumoniae,None,Streptococcus pneumoniae None
1308,452.13,Green synthesis using diatoms biomass,267.47,359.8,MIC,25.0,1440.0,water,24.0,rectangular,0,11,guts,1.7837651700316897,107.868,1.5,1,24,0,0,0,0,0,1,16.0,Escherichia coli,None,Escherichia coli None
1309,452.13,Green synthesis using diatoms biomass,267.47,359.8,MIC,25.0,1440.0,water,24.0,rectangular,0,11,skin,1.7837651700316897,107.868,4.0,1,24,1,0,0,0,0,0,15.625,Staphylococcus aureus,None,Staphylococcus aureus None
1310,452.13,Green synthesis using diatoms biomass,267.47,359.8,MIC,25.0,1440.0,water,24.0,rectangular,0,11,water,1.7837651700316897,107.868,8.0,1,72,0,0,0,0,0,1,3.125,Aeromonas sp.,None,Aeromonas sp. None
1311,298.9,Green synthesis using diatoms biomass,177.1,238.0,MIC,25.0,1440.0,water,24.0,rectangular,0,11,soil,1.7837651700316897,107.868,6.0,1,12,0,0,0,0,0,0,15.625,Bacillus subtilis,None,Bacillus subtilis None
1312,298.9,Green synthesis using diatoms biomass,177.1,238.0,MIC,25.0,1440.0,water,24.0,square,0,11,nasopharynx,1.7837651700316897,107.868,10.0,0,18,0,0,1,0,0,1,7.81,Streptococcus pneumoniae,None,Streptococcus pneumoniae None
1313,298.9,Green synthesis using diatoms biomass,177.1,238.0,MIC,25.0,1440.0,water,24.0,square,0,11,guts,1.7837651700316897,107.868,1.5,1,24,0,0,0,0,0,1,2.0,Escherichia coli,None,Escherichia coli None
1314,298.9,Green synthesis using diatoms biomass,177.1,238.0,MIC,25.0,1440.0,water,24.0,square,0,11,skin,1.7837651700316897,107.868,4.0,1,24,1,0,0,0,0,0,15.625,Staphylococcus aureus,None,Staphylococcus aureus None
1315,298.9,Green synthesis using diatoms biomass,177.1,238.0,MIC,25.0,1440.0,water,24.0,square,0,11,water,1.7837651700316897,107.868,8.0,1,72,0,0,0,0,0,1,3.125,Aeromonas sp.,None,Aeromonas sp. None
1316,195.1,Green synthesis using diatoms biomass,101.5,148.3,MIC,25.0,1440.0,water,24.0,square,0,11,soil,1.7837651700316897,107.868,6.0,1,12,0,0,0,0,0,0,15.625,Bacillus subtilis,None,Bacillus subtilis None
1317,195.1,Green synthesis using diatoms biomass,101.5,148.3,MIC,25.0,1440.0,water,24.0,square,0,11,nasopharynx,1.7837651700316897,107.868,10.0,0,18,0,0,1,0,0,1,7.81,Streptococcus pneumoniae,None,Streptococcus pneumoniae None
1318,195.1,Green synthesis using diatoms biomass,101.5,148.3,MIC,25.0,1440.0,water,24.0,square,0,11,guts,1.7837651700316897,107.868,1.5,1,24,0,0,0,0,0,1,4.0,Escherichia coli,None,Escherichia coli None
1319,195.1,Green synthesis using diatoms biomass,101.5,148.3,MIC,25.0,1440.0,water,24.0,square,0,11,skin,1.7837651700316897,107.868,4.0,1,24,1,0,0,0,0,0,15.625,Staphylococcus aureus,None,Staphylococcus aureus None
1320,195.1,Green synthesis using diatoms biomass,101.5,148.3,MIC,25.0,1440.0,water,24.0,square,0,11,water,1.7837651700316897,107.868,8.0,1,72,0,0,0,0,0,1,6.25,Aeromonas sp.,None,Aeromonas sp. None
1321,60.0,Green synthesis using Spirulina sp.,30.0,26.57,MIC,40.0,1440.0,water,24.0,spherical,1,11,soil,1.7837651700316897,107.868,8.0,1,48,0,0,0,0,0,0,80.0,Acinetobacter baumannii,MTCC 1425,Acinetobacter baumannii MTCC 1425
1322,60.0,Green synthesis using Spirulina sp.,30.0,26.57,MIC,40.0,1440.0,water,24.0,spherical,1,11,guts,1.7837651700316897,107.868,6.0,1,18,0,0,0,0,0,0,50.0,Escherichia coli,MTCC 443,Escherichia coli MTCC 443
1323,60.0,Green synthesis using Spirulina sp.,30.0,26.57,MIC,40.0,1440.0,water,24.0,spherical,1,11,nasopharynx,1.7837651700316897,107.868,24.0,0,48,0,0,1,0,0,0,100.0,Streptococcus pyogenes,MTCC 1982,Streptococcus pyogenes MTCC 1982
1324,60.0,Green synthesis using Spirulina sp.,30.0,26.57,MBC,40.0,1440.0,water,24.0,spherical,1,11,soil,1.7837651700316897,107.868,8.0,1,48,0,0,0,0,0,0,100.0,Acinetobacter baumannii,MTCC 1425,Acinetobacter baumannii MTCC 1425
1325,60.0,Green synthesis using Spirulina sp.,30.0,26.57,MBC,40.0,1440.0,water,24.0,spherical,1,11,guts,1.7837651700316897,107.868,6.0,1,18,0,0,0,0,0,0,80.0,Escherichia coli,MTCC 443,Escherichia coli MTCC 443
1326,60.0,Green synthesis using Spirulina sp.,30.0,26.57,MBC,40.0,1440.0,water,24.0,spherical,1,11,nasopharynx,1.7837651700316897,107.868,24.0,0,48,0,0,1,0,0,0,140.0,Streptococcus pyogenes,MTCC 1982,Streptococcus pyogenes MTCC 1982
1327,60.0,Green synthesis using Spirulina sp.,30.0,26.57,MIC,40.0,1440.0,water,24.0,spherical,1,11,guts,1.7837651700316897,107.868,6.0,1,18,0,0,0,0,0,0,75.0,Escherichia coli,MTCC 443,Escherichia coli MTCC 443
1328,60.0,Green synthesis using Spirulina sp.,30.0,26.57,MIC,40.0,1440.0,water,24.0,spherical,1,11,nasopharynx,1.7837651700316897,107.868,24.0,0,48,0,0,1,0,0,0,60.0,Streptococcus pyogenes,MTCC 1982,Streptococcus pyogenes MTCC 1982
1329,60.0,Green synthesis using Spirulina sp.,30.0,26.57,MBC,40.0,1440.0,water,24.0,spherical,1,11,soil,1.7837651700316897,107.868,8.0,1,48,0,0,0,0,0,0,120.0,Acinetobacter baumannii,MTCC 1425,Acinetobacter baumannii MTCC 1425
1330,60.0,Green synthesis using Spirulina sp.,30.0,26.57,MBC,40.0,1440.0,water,24.0,spherical,1,11,guts,1.7837651700316897,107.868,6.0,1,18,0,0,0,0,0,0,130.0,Escherichia coli,MTCC 443,Escherichia coli MTCC 443
1331,60.0,Green synthesis using Spirulina sp.,30.0,26.57,MBC,40.0,1440.0,water,24.0,spherical,1,11,nasopharynx,1.7837651700316897,107.868,24.0,0,48,0,0,1,0,0,0,90.0,Streptococcus pyogenes,MTCC 1982,Streptococcus pyogenes MTCC 1982
1332,22.03,Green synthesis using Carya illinoinensis,18.65,20.34,MIC,25.0,1440.0,methanol,24.0,spherical,0,11,skin,1.7837651700316897,107.868,6.0,1,48,1,0,1,0,1,0,128.0,Staphylococcus aureus,ATCC 25923,Staphylococcus aureus ATCC 25923
1333,22.03,Green synthesis using Carya illinoinensis,18.65,20.34,MIC,25.0,1440.0,methanol,24.0,spherical,0,11,soil,1.7837651700316897,107.868,24.0,1,48,0,0,0,0,0,0,64.0,Listeria monocytogenes,ATCC 7644,Listeria monocytogenes ATCC 7644
1334,22.03,Green synthesis using Carya illinoinensis,18.65,20.34,MIC,25.0,1440.0,methanol,24.0,spherical,0,11,guts,1.7837651700316897,107.868,1.5,1,4,0,0,0,0,0,0,16.0,Escherichia coli,ATCC 25922,Escherichia coli ATCC 25922
1335,22.03,Green synthesis using Carya illinoinensis,18.65,20.34,MIC,25.0,1440.0,methanol,24.0,spherical,0,11,"clinical samples (sputum, urine)",1.7837651700316897,107.868,4.0,1,12,0,0,0,1,0,0,32.0,Pseudomonas aeruginosa,ATCC 27853,Pseudomonas aeruginosa ATCC 27853
1336,20.0,Green synthesis using Bacillus subtilis,3.0,11.5,MIC,30.0,1440.0,water,24.0,spherical,1,11,skin,1.7837651700316897,107.868,4.0,1,24,1,0,0,0,0,0,230.0,Staphylococcus aureus,None,Staphylococcus aureus None
1337,20.0,Green synthesis using Bacillus subtilis,3.0,11.5,MIC,30.0,1440.0,water,24.0,spherical,1,11,skin,1.7837651700316897,107.868,18.0,1,48,0,0,1,0,0,1,180.0,Staphylococcus epidermidis,None,Staphylococcus epidermidis None
1338,20.0,Green synthesis using Bacillus subtilis,3.0,11.5,MIC,30.0,1440.0,water,24.0,spherical,1,11,lungs,1.7837651700316897,107.868,3.0,1,24,0,0,0,0,0,0,300.0,Klebsiella pneumoniae,None,Klebsiella pneumoniae None
1339,20.0,Green synthesis using Bacillus subtilis,3.0,11.5,MIC,30.0,1440.0,water,24.0,spherical,1,11,guts,1.7837651700316897,107.868,1.5,1,24,0,0,0,0,0,1,200.0,Escherichia coli,None,Escherichia coli None
1340,20.0,Green synthesis using Bacillus subtilis,3.0,11.5,MIC,30.0,1440.0,water,24.0,spherical,1,11,mouth,1.7837651700316897,107.868,24.0,1,72,1,0,0,0,0,0,100.0,Candida albicans,PTCC 5011,Candida albicans PTCC 5011
1341,87.03,Green synthesis using Parrotiopsis jacquemontiana,56.2,23.1,MIC,60.0,1441.0,water,24.0,flat,1,11,skin,1.7837651700316897,107.868,4.0,1,24,1,1,1,0,1,0,10.0,Staphylococcus aureus,ATCC 6301,Staphylococcus aureus ATCC 6301
1342,87.03,Green synthesis using Parrotiopsis jacquemontiana,56.2,23.1,MIC,60.0,1441.0,water,24.0,flat,1,11,skin,1.7837651700316897,107.868,4.0,1,24,1,1,1,0,1,0,5.0,Staphylococcus aureus,QAU Islambad 9861,Staphylococcus aureus QAU Islambad 9861
1343,87.03,Green synthesis using Parrotiopsis jacquemontiana,56.2,23.1,MIC,60.0,1441.0,water,24.0,flat,1,11,skin,1.7837651700316897,107.868,4.0,1,24,1,0,1,0,0,0,10.0,Staphylococcus aureus,QAU Islambad 12861,Staphylococcus aureus QAU Islambad 12861
1344,87.03,Green synthesis using Parrotiopsis jacquemontiana,56.2,23.1,MBC,60.0,1441.0,water,24.0,flat,1,11,skin,1.7837651700316897,107.868,4.0,1,24,1,1,1,0,1,0,20.0,Staphylococcus aureus,QAU Islambad 6301,Staphylococcus aureus QAU Islambad 6301
1345,87.03,Green synthesis using Parrotiopsis jacquemontiana,56.2,23.1,MBC,60.0,1441.0,water,24.0,flat,1,11,skin,1.7837651700316897,107.868,4.0,1,24,1,1,1,0,1,0,10.0,Staphylococcus aureus,QAU Islambad 9861,Staphylococcus aureus QAU Islambad 9861
1346,87.03,Green synthesis using Parrotiopsis jacquemontiana,56.2,23.1,MBC,60.0,1441.0,water,24.0,flat,1,11,skin,1.7837651700316897,107.868,4.0,1,24,1,0,1,0,0,0,20.0,Staphylococcus aureus,QAU Islambad 12861,Staphylococcus aureus QAU Islambad 12861
1347,87.03,Green synthesis using Parrotiopsis jacquemontiana,56.2,23.1,MIC,60.0,1441.0,water,24.0,flat,1,11,lungs,1.7837651700316897,107.868,3.0,1,24,0,1,0,0,0,1,40.0,Klebsiella pneumoniae,QAU Islambad 82431,Klebsiella pneumoniae QAU Islambad 82431
1348,87.03,Green synthesis using Parrotiopsis jacquemontiana,56.2,23.1,MBC,60.0,1441.0,water,24.0,flat,1,11,lungs,1.7837651700316897,107.868,3.0,1,24,0,1,0,0,0,1,40.0,Klebsiella pneumoniae,QAU Islambad 82431,Klebsiella pneumoniae QAU Islambad 82431
1349,87.03,Green synthesis using Parrotiopsis jacquemontiana,56.2,23.1,MIC,60.0,1441.0,water,24.0,flat,1,11,guts,1.7837651700316897,107.868,1.5,1,24,0,1,0,0,0,1,10.0,Escherichia coli,QAU Islambad 52321,Escherichia coli QAU Islambad 52321
1350,87.03,Green synthesis using Parrotiopsis jacquemontiana,56.2,23.1,MBC,60.0,1441.0,water,24.0,flat,1,11,guts,1.7837651700316897,107.868,1.5,1,24,0,1,0,0,0,1,40.0,Escherichia coli,QAU Islambad 52322,Escherichia coli QAU Islambad 52322
1351,87.03,Green synthesis using Parrotiopsis jacquemontiana,56.2,23.1,MIC,60.0,1441.0,water,24.0,flat,1,11,"clinical samples (sputum, urine)",1.7837651700316897,107.868,4.0,1,12,0,0,0,0,0,1,10.0,Pseudomonas aeruginosa,ATCC 27583,Pseudomonas aeruginosa ATCC 27583
1352,87.03,Green synthesis using Parrotiopsis jacquemontiana,56.2,23.1,MBC,60.0,1441.0,water,24.0,flat,1,11,"clinical samples (sputum, urine)",1.7837651700316897,107.868,4.0,1,12,0,0,0,0,0,1,20.0,Pseudomonas aeruginosa,ATCC 27583,Pseudomonas aeruginosa ATCC 27583
1353,87.03,Green synthesis using Parrotiopsis jacquemontiana,56.2,23.1,MIC,60.0,1441.0,water,24.0,flat,1,11,soil,1.7837651700316897,107.868,24.0,1,72,1,0,0,0,0,0,10.0,Aspergillus flavus,FCBP-0064,Aspergillus flavus FCBP-0064
1354,87.03,Green synthesis using Parrotiopsis jacquemontiana,56.2,23.1,MFC,60.0,1441.0,water,24.0,flat,1,11,soil,1.7837651700316897,107.868,24.0,1,72,1,0,0,0,0,0,40.0,Aspergillus flavus,FCBP-0064,Aspergillus flavus FCBP-0064
1355,87.03,Green synthesis using Parrotiopsis jacquemontiana,56.2,23.1,MIC,60.0,1441.0,water,24.0,flat,1,11,soil,1.7837651700316897,107.868,6.0,1,72,1,0,0,0,0,0,10.0,Aspergillus fumigatus,FCBP-66,Aspergillus fumigatus FCBP-66
1356,87.03,Green synthesis using Parrotiopsis jacquemontiana,56.2,23.1,MFC,60.0,1441.0,water,24.0,flat,1,11,soil,1.7837651700316897,107.868,6.0,1,72,1,0,0,0,0,0,10.0,Aspergillus fumigatus,FCBP-66,Aspergillus fumigatus FCBP-66
1357,87.03,Green synthesis using Parrotiopsis jacquemontiana,56.2,23.1,MIC,60.0,1441.0,water,24.0,flat,1,11,skin,1.7837651700316897,107.868,24.0,1,72,1,0,0,0,0,0,10.0,Candida albicans,ATCC 90028,Candida albicans ATCC 90028
1358,87.03,Green synthesis using Parrotiopsis jacquemontiana,56.2,23.1,MFC,60.0,1441.0,water,24.0,flat,1,11,skin,1.7837651700316897,107.868,18.0,1,48,1,0,0,0,0,0,20.0,Candida albicans,ATCC 90029,Candida albicans ATCC 90029
1359,15.0,Biosynthesis using Candida glabrata,2.0,8.5,MIC,28.0,3600.0,water,24.0,spherical,0,11,skin,1.7837651700316897,107.868,4.0,1,24,1,0,0,0,0,0,31.0,Staphylococcus aureus,None,Staphylococcus aureus None
1360,15.0,Biosynthesis using Candida glabrata,2.0,8.5,MIC,28.0,3600.0,water,24.0,spherical,0,11,guts,1.7837651700316897,107.868,1.5,1,24,0,0,0,0,0,1,31.0,Escherichia coli,None,Escherichia coli None
1361,15.0,Biosynthesis using Candida glabrata,2.0,8.5,MIC,28.0,3600.0,water,24.0,spherical,0,11,"clinical samples (sputum, urine)",1.7837651700316897,107.868,4.0,1,12,0,0,0,0,0,0,62.0,Pseudomonas aeruginosa,None,Pseudomonas aeruginosa None
1362,15.0,Biosynthesis using Candida glabrata,2.0,8.5,MIC,28.0,3600.0,water,24.0,spherical,0,11,lungs,1.7837651700316897,107.868,3.0,1,24,0,0,0,0,0,0,62.0,Klebsiella pneumoniae,None,Klebsiella pneumoniae None
1363,15.0,Biosynthesis using Candida glabrata,2.0,8.5,MIC,28.0,3600.0,water,24.0,spherical,0,11,meat,1.7837651700316897,107.868,4.0,1,12,0,0,0,0,0,0,125.0,Salmonella enterica subsp. enterica serovar Typhimurium   ,None,Salmonella enterica subsp. enterica serovar Typhimurium    None
1364,15.0,Biosynthesis using Candida glabrata,2.0,8.5,MIC,28.0,3600.0,water,24.0,spherical,0,11,guts,1.7837651700316897,107.868,6.0,1,24,0,0,0,0,0,0,62.0,Shigella ﬂexneri,None,Shigella ﬂexneri None
1365,15.0,Biosynthesis using Candida glabrata,2.0,8.5,MBC,28.0,3600.0,water,24.0,spherical,0,11,skin,1.7837651700316897,107.868,4.0,1,24,1,0,0,0,0,0,62.0,Staphylococcus aureus,None,Staphylococcus aureus None
1366,15.0,Biosynthesis using Candida glabrata,2.0,8.5,MBC,28.0,3600.0,water,24.0,spherical,0,11,guts,1.7837651700316897,107.868,1.5,1,24,0,0,0,0,0,1,62.0,Escherichia coli,None,Escherichia coli None
1367,15.0,Biosynthesis using Candida glabrata,2.0,8.5,MBC,28.0,3600.0,water,24.0,spherical,0,11,"clinical samples (sputum, urine)",1.7837651700316897,107.868,4.0,1,12,0,0,0,0,0,0,125.0,Pseudomonas aeruginosa,None,Pseudomonas aeruginosa None
1368,15.0,Biosynthesis using Candida glabrata,2.0,8.5,MBC,28.0,3600.0,water,24.0,spherical,0,11,lungs,1.7837651700316897,107.868,3.0,1,24,0,0,0,0,0,0,125.0,Klebsiella pneumoniae,None,Klebsiella pneumoniae None
1369,15.0,Biosynthesis using Candida glabrata,2.0,8.5,MBC,28.0,3600.0,water,24.0,spherical,0,11,meat,1.7837651700316897,107.868,4.0,1,12,0,0,0,0,0,0,250.0,Salmonella enterica subsp. enterica serovar Typhimurium   ,None,Salmonella enterica subsp. enterica serovar Typhimurium    None
1370,15.0,Biosynthesis using Candida glabrata,2.0,8.5,MBC,28.0,3600.0,water,24.0,spherical,0,11,guts,1.7837651700316897,107.868,6.0,1,24,0,0,0,0,0,0,125.0,Shigella ﬂexneri,None,Shigella ﬂexneri None
1371,15.0,Biosynthesis using Candida glabrata,2.0,8.5,MIC,28.0,3600.0,water,24.0,spherical,0,11,mouth,1.7837651700316897,107.868,24.0,1,72,1,0,0,0,0,0,62.0,Candida albicans,None,Candida albicans None
1372,15.0,Biosynthesis using Candida glabrata,2.0,8.5,MIC,28.0,3600.0,water,24.0,spherical,0,11,"clinical samples (blood, sputum, urine)",1.7837651700316897,107.868,24.0,1,72,1,0,0,0,0,0,250.0,Candida tropicalis,None,Candida tropicalis None
1373,15.0,Biosynthesis using Candida glabrata,2.0,8.5,MIC,28.0,3600.0,water,24.0,spherical,0,11,medical surfaces,1.7837651700316897,107.868,24.0,1,72,1,0,0,0,0,0,250.0,Candida parapsilosis,None,Candida parapsilosis None
1374,15.0,Biosynthesis using Candida glabrata,2.0,8.5,MIC,28.0,3600.0,water,24.0,spherical,0,11,mouth,1.7837651700316897,107.868,24.0,1,72,1,0,0,0,0,0,125.0,Candida dubliniensis,None,Candida dubliniensis None
1375,15.0,Biosynthesis using Candida glabrata,2.0,8.5,MFC,28.0,3600.0,water,24.0,spherical,0,11,mouth,1.7837651700316897,107.868,24.0,1,72,1,0,0,0,0,0,125.0,Candida albicans,None,Candida albicans None
1376,15.0,Biosynthesis using Candida glabrata,2.0,8.5,MFC,28.0,3600.0,water,24.0,spherical,0,11,"clinical samples (blood, sputum, urine)",1.7837651700316897,107.868,24.0,1,72,1,0,0,0,0,0,500.0,Candida tropicalis,None,Candida tropicalis None
1377,15.0,Biosynthesis using Candida glabrata,2.0,8.5,MFC,28.0,3600.0,water,24.0,spherical,0,11,medical surfaces,1.7837651700316897,107.868,24.0,1,72,1,0,0,0,0,0,500.0,Candida parapsilosis,None,Candida parapsilosis None
1378,15.0,Biosynthesis using Candida glabrata,2.0,8.5,MFC,28.0,3600.0,water,24.0,spherical,0,11,mouth,1.7837651700316897,107.868,24.0,1,72,1,0,0,0,0,0,250.0,Candida dubliniensis,None,Candida dubliniensis None
1379,15.3,Green synthesis using Phyllanthus emblica,15.3,15.3,MIC,48.07498601007275,4320.0,ethanol,24.0,spherical,0,11,soil,1.7837651700316897,107.868,18.0,1,48,0,0,0,0,0,0,0.25,Hafnia alvei,None,Hafnia alvei None
1380,20.1,Green synthesis using Phyllanthus emblica,20.1,20.1,MIC,48.07498601007275,4320.0,ethanol,24.0,spherical,0,11,water,1.7837651700316897,107.868,6.0,1,24,0,0,0,0,0,1,0.25,Vibrio cholerae,None,Vibrio cholerae None
