np_size_max__nm_,np_synthesis,np_size_min__nm_,method,Temperature_for_extract__C,Duration_preparing_extract__min,np_size_avg__nm_,Solvent_for_extract,amw,time_set__hours_,bacteria,Valance_electron,Order,avg_Incub_period__h,prim_specific_habitat,Genus,sec_habitat,coating,shape,mdr,max_Incub_period__h,min_Incub_period__h,common_environment,MIC_NP___g_mL_
32.09,Green synthesis using Streptomyces hirsutus,18.99,MIC,33.0,7200.0,12.74,water (distilled),107.868,24.0,Pseudomonas aeruginosa,11,Pseudomonadales,48,"clinical samples (sputum, urine)",Pseudomonas,water,0,spherical,0,72,24.0,nosocomial,2.772588722239781
32.09,Green synthesis using Streptomyces hirsutus,18.99,MIC,33.0,7200.0,12.74,water (distilled),107.868,24.0,Enterococcus faecalis,11,Lactobacillales,36,"clinical samples (blood, sputum, urine)",Enterococcus,guts,0,spherical,0,48,24.0,nosocomial,3.4657359027997265
32.09,Green synthesis using Streptomyces hirsutus,18.99,MIC,33.0,7200.0,12.74,water (distilled),107.868,24.0,Escherichia coli,11,Enterobacterales,8,guts,Escherichia,"clinical samples (blood, stool, urine)",0,spherical,0,12,4.0,human,4.1588830833596715
32.09,Green synthesis using Streptomyces hirsutus,18.99,MBC,33.0,7200.0,12.74,water (distilled),107.868,48.0,Staphylococcus aureus,11,Bacillales,24,skin,Staphylococcus,"clinical samples (blood, sputum, wound swabs)",0,spherical,0,48,18.0,nosocomial,3.4657359027997265
32.09,Green synthesis using Streptomyces hirsutus,18.99,MBC,33.0,7200.0,12.74,water (distilled),107.868,48.0,Pseudomonas aeruginosa,11,Pseudomonadales,48,"clinical samples (sputum, urine)",Pseudomonas,water,0,spherical,0,72,24.0,nosocomial,3.4657359027997265
32.09,Green synthesis using Streptomyces hirsutus,18.99,MBC,33.0,7200.0,12.74,water (distilled),107.868,48.0,Enterococcus faecalis,11,Lactobacillales,8,guts,Enterococcus,"clinical samples (stool, urine, wound swabs)",0,spherical,0,12,6.0,human,4.1588830833596715
32.09,Green synthesis using Streptomyces hirsutus,18.99,MBC,33.0,7200.0,12.74,water (distilled),107.868,48.0,Escherichia coli,11,Enterobacterales,8,guts,Escherichia,"clinical samples (blood, stool, urine)",0,spherical,0,12,4.0,human,4.852030263919617
33.0,Chemical synthesis sodium citrate and sodium borohydride,33.0,MIC,48.07498601007275,1139.4714854111403,33.0,water,107.868,24.0,Pseudomonas aeruginosa,11,Pseudomonadales,8,"clinical samples (sputum, urine)",Pseudomonas,clinical samples (wound swabs),0,spherical,1,12,4.0,nosocomial,3.2188758248682006
20.3,Green synthesis using Pelargonium sidoides,13.9,MIC,48.07498601007275,1139.4714854111403,17.1,ethanol,107.868,24.0,Staphylococcus aureus,11,Bacillales,24,"clinical samples (blood, sputum)",Staphylococcus,skin,0,spherical,0,48,18.0,nosocomial,2.4849066497880004
20.3,Green synthesis using Pelargonium sidoides,13.9,MBC,48.07498601007275,1139.4714854111403,17.1,ethanol,107.868,24.0,Staphylococcus aureus,11,Bacillales,24,"clinical samples (blood, sputum)",Staphylococcus,skin,0,spherical,0,48,18.0,nosocomial,0.09531017980432493
20.3,Green synthesis using Pelargonium sidoides,13.9,MIC,48.07498601007275,1139.4714854111403,17.1,ethanol,107.868,24.0,Escherichia coli,11,Enterobacterales,2,guts,Escherichia,mouth,0,spherical,0,4,1.5,human,4.268297869345539
20.3,Green synthesis using Pelargonium sidoides,13.9,MBC,48.07498601007275,1139.4714854111403,17.1,ethanol,107.868,24.0,Escherichia coli,11,Enterobacterales,2,guts,Escherichia,mouth,0,spherical,0,4,1.5,human,1.9459101490553132
20.3,Green synthesis using Pelargonium sidoides,13.9,MIC,48.07498601007275,1139.4714854111403,17.1,ethanol,107.868,24.0,Pseudomonas aeruginosa,11,Pseudomonadales,8,"clinical samples (sputum, urine)",Pseudomonas,clinical samples (wound swabs),0,spherical,0,12,4.0,nosocomial,2.8390784635086144
20.3,Green synthesis using Pelargonium sidoides,13.9,MBC,48.07498601007275,1139.4714854111403,17.1,ethanol,107.868,24.0,Pseudomonas aeruginosa,11,Pseudomonadales,8,"clinical samples (sputum, urine)",Pseudomonas,clinical samples (wound swabs),0,spherical,0,12,4.0,nosocomial,0.47000362924573563
20.3,Green synthesis using Pelargonium sidoides,13.9,MIC,48.07498601007275,1139.4714854111403,17.1,ethanol,107.868,24.0,Klebsiella pneumoniae,11,Enterobacterales,12,lungs,Klebsiella,guts,0,spherical,0,24,6.0,human,-0.16251892949777494
20.3,Green synthesis using Pelargonium sidoides,13.9,MBC,48.07498601007275,1139.4714854111403,17.1,ethanol,107.868,24.0,Klebsiella pneumoniae,11,Enterobacterales,12,lungs,Klebsiella,guts,0,spherical,0,24,6.0,human,-2.5257286443082556
8.1,Chemical synthesis using PDA surface,8.1,MIC,48.07498601007275,1139.4714854111403,8.1,ethanol,107.868,24.0,Escherichia coli,11,Enterobacterales,4,guts,Escherichia,mouth,0,spherical,0,24,1.5,human,1.8325814637483102
9.1,Chemical synthesis using PDA surface,9.1,MIC,48.07498601007275,1139.4714854111403,9.1,ethanol,107.868,24.0,Escherichia coli,11,Enterobacterales,4,guts,Escherichia,mouth,0,spherical,0,24,1.5,human,1.8325814637483102
12.7,Chemical synthesis using PDA surface,12.7,MIC,48.07498601007275,1139.4714854111403,12.7,ethanol,107.868,24.0,Escherichia coli,11,Enterobacterales,4,guts,Escherichia,mouth,0,spherical,0,24,1.5,human,1.1394342831883648
8.1,Chemical synthesis using PDA surface,8.1,MIC,48.07498601007275,1139.4714854111403,8.1,ethanol,107.868,24.0,Staphylococcus aureus,11,Bacillales,8,skin,Staphylococcus,nasopharynx,0,spherical,0,24,4.0,human,2.5257286443082556
9.1,Chemical synthesis using PDA surface,9.1,MIC,48.07498601007275,1139.4714854111403,9.1,ethanol,107.868,24.0,Staphylococcus aureus,11,Bacillales,8,skin,Staphylococcus,nasopharynx,0,spherical,0,24,4.0,human,2.5257286443082556
12.7,Chemical synthesis using PDA surface,12.7,MIC,48.07498601007275,1139.4714854111403,12.7,ethanol,107.868,24.0,Staphylococcus aureus,11,Bacillales,8,skin,Staphylococcus,nasopharynx,0,spherical,0,24,4.0,human,1.1394342831883648
9.1,Chemical synthesis using PDA surface,9.1,MBC,48.07498601007275,1139.4714854111403,9.1,ethanol,107.868,24.0,Escherichia coli,11,Enterobacterales,4,guts,Escherichia,mouth,0,spherical,0,24,1.5,human,2.5257286443082556
12.7,Chemical synthesis using PDA surface,12.7,MBC,48.07498601007275,1139.4714854111403,12.7,ethanol,107.868,24.0,Escherichia coli,11,Enterobacterales,4,guts,Escherichia,mouth,0,spherical,0,24,1.5,human,2.5257286443082556
12.7,Chemical synthesis using PDA surface,12.7,MBC,48.07498601007275,1139.4714854111403,12.7,ethanol,107.868,24.0,Staphylococcus aureus,11,Bacillales,8,skin,Staphylococcus,nasopharynx,0,spherical,0,24,4.0,human,2.5257286443082556
4.1,Chemical synthesis using PDA coating,4.1,MIC,48.07498601007275,1139.4714854111403,4.1,water (distilled),107.868,24.0,Escherichia coli,11,Enterobacterales,4,guts,Escherichia,mouth,1,spherical,0,24,1.5,human,3.912023005428146
8.4,Chemical synthesis using PDA coating,8.4,MIC,48.07498601007275,1139.4714854111403,8.4,water (distilled),107.868,24.0,Escherichia coli,11,Enterobacterales,4,guts,Escherichia,mouth,1,spherical,0,24,1.5,human,3.912023005428146
8.8,Chemical synthesis using PDA coating,8.8,MIC,48.07498601007275,1139.4714854111403,8.8,water (distilled),107.868,24.0,Escherichia coli,11,Enterobacterales,4,guts,Escherichia,mouth,1,spherical,0,24,1.5,human,3.912023005428146
4.1,Chemical synthesis using PDA coating,4.1,MIC,48.07498601007275,1139.4714854111403,4.1,water (distilled),107.868,24.0,Staphylococcus aureus,11,Bacillales,8,skin,Staphylococcus,nasopharynx,1,spherical,0,24,4.0,human,3.912023005428146
8.4,Chemical synthesis using PDA coating,8.4,MIC,48.07498601007275,1139.4714854111403,8.4,water (distilled),107.868,24.0,Staphylococcus aureus,11,Bacillales,8,skin,Staphylococcus,nasopharynx,1,spherical,0,24,4.0,human,3.912023005428146
8.8,Chemical synthesis using PDA coating,8.8,MIC,48.07498601007275,1139.4714854111403,8.8,water (distilled),107.868,24.0,Staphylococcus aureus,11,Bacillales,8,skin,Staphylococcus,nasopharynx,1,spherical,0,24,4.0,human,3.912023005428146
11.0,Chemical synthesis using PVA coating,4.0,MIC,48.07498601007275,1139.4714854111403,7.5,water,107.868,24.0,Enterococcus faecalis,11,Lactobacillales,24,"clinical samples (blood, saliva, sputum, urine)",Enterococcus,guts,1,spherical,0,48,18.0,nosocomial,3.7495040759303713
11.0,Chemical synthesis using PVA coating,4.0,MIC,48.07498601007275,1139.4714854111403,7.5,water,107.868,24.0,Candida albicans,11,Saccharomycetales,48,mouth,Candida,guts,1,spherical,0,72,24.0,human,3.3141860046725258
11.0,Chemical synthesis using PVA coating,4.0,MIC,48.07498601007275,1139.4714854111403,7.5,water,107.868,24.0,Pseudomonas aeruginosa,11,Pseudomonadales,8,"clinical samples (sputum, urine)",Pseudomonas,clinical samples (wound swabs),1,spherical,0,12,4.0,nosocomial,3.481240089335692
31.0,Green synthesis using Acacia honey,30.4,MIC,48.07498601007275,1139.4714854111403,30.7,water,107.868,24.0,Escherichia coli,11,Enterobacterales,2,guts,Escherichia,mouth,0,spherical,0,4,1.5,human,1.6863989535702288
31.0,Green synthesis using Acacia honey,30.4,MIC,48.07498601007275,1139.4714854111403,30.7,water,107.868,24.0,Pseudomonas aeruginosa,11,Pseudomonadales,8,"clinical samples (sputum, urine)",Pseudomonas,clinical samples (wound swabs),0,spherical,0,12,4.0,nosocomial,1.6863989535702288
31.0,Green synthesis using Acacia honey,30.4,MIC,48.07498601007275,1139.4714854111403,30.7,water,107.868,24.0,Staphylococcus aureus,11,Bacillales,24,"clinical samples (blood, sputum)",Staphylococcus,skin,0,spherical,0,48,18.0,nosocomial,1.6863989535702288
31.0,Green synthesis using Acacia honey,30.4,MIC,48.07498601007275,1139.4714854111403,30.7,water,107.868,24.0,Bacillus cereus,11,Bacillales,10,soil,Bacillus,plants,0,spherical,0,16,4.0,nature,1.6863989535702288
31.0,Green synthesis using Acacia honey,30.4,MBC,48.07498601007275,1139.4714854111403,30.7,water,107.868,24.0,Escherichia coli,11,Enterobacterales,2,guts,Escherichia,mouth,0,spherical,0,4,1.5,human,1.6863989535702288
31.0,Green synthesis using Acacia honey,30.4,MBC,48.07498601007275,1139.4714854111403,30.7,water,107.868,24.0,Pseudomonas aeruginosa,11,Pseudomonadales,8,"clinical samples (sputum, urine)",Pseudomonas,clinical samples (wound swabs),0,spherical,0,12,4.0,nosocomial,2.379546134130174
140.2,Chemical synthesis using Cassyopea synthesis inside the liposome,135.8,MIC,48.07498601007275,1139.4714854111403,138.0,water,107.868,24.0,Escherichia coli,11,Enterobacterales,2,guts,Escherichia,mouth,1,spherical,0,4,1.5,human,2.2082744135228043
140.2,Chemical synthesis using Cassyopea synthesis inside the liposome,135.8,MIC,48.07498601007275,1139.4714854111403,138.0,water,107.868,24.0,Pseudomonas aeruginosa,11,Pseudomonadales,8,"clinical samples (sputum, urine)",Pseudomonas,clinical samples (wound swabs),1,spherical,0,12,4.0,nosocomial,2.2082744135228043
140.2,Chemical synthesis using Cassyopea synthesis inside the liposome,135.8,MIC,48.07498601007275,1139.4714854111403,138.0,water,107.868,24.0,Staphylococcus aureus,11,Bacillales,24,"clinical samples (blood, sputum)",Staphylococcus,skin,1,spherical,0,48,18.0,nosocomial,1.5151272329628591
140.2,Chemical synthesis using Cassyopea synthesis inside the liposome,135.8,MBC,48.07498601007275,1139.4714854111403,138.0,water,107.868,24.0,Escherichia coli,11,Enterobacterales,2,guts,Escherichia,mouth,1,spherical,0,4,1.5,human,2.2082744135228043
140.2,Chemical synthesis using Cassyopea synthesis inside the liposome,135.8,MBC,48.07498601007275,1139.4714854111403,138.0,water,107.868,24.0,Pseudomonas aeruginosa,11,Pseudomonadales,8,"clinical samples (sputum, urine)",Pseudomonas,clinical samples (wound swabs),1,spherical,0,12,4.0,nosocomial,2.2082744135228043
25.0,"Chemical synthesis, purchased from Sigma-Aldrich",25.0,MIC,48.07498601007275,1139.4714854111403,25.0,water,107.868,24.0,Enterococcus sp.,11,Lactobacillales,12,guts,Enterococcus,mouth,0,spherical,0,24,6.0,human,5.521460917862246
25.0,"Chemical synthesis, purchased from Sigma-Aldrich",25.0,MIC,48.07498601007275,1139.4714854111403,25.0,water,107.868,24.0,Enterococcus sp.,11,Lactobacillales,12,guts,Enterococcus,mouth,0,spherical,0,24,6.0,human,4.605170185988092
25.0,"Chemical synthesis, purchased from Sigma-Aldrich",25.0,MIC,48.07498601007275,1139.4714854111403,25.0,water,107.868,24.0,Enterococcus sp.,11,Lactobacillales,12,guts,Enterococcus,mouth,0,spherical,0,24,6.0,human,4.8283137373023015
25.0,"Chemical synthesis, purchased from Sigma-Aldrich",25.0,MIC,48.07498601007275,1139.4714854111403,25.0,water,107.868,24.0,Enterococcus sp.,11,Lactobacillales,12,guts,Enterococcus,mouth,0,spherical,0,24,6.0,human,5.521460917862246
25.0,"Chemical synthesis, purchased from Sigma-Aldrich",25.0,MIC,48.07498601007275,1139.4714854111403,25.0,water,107.868,24.0,Enterococcus sp.,11,Lactobacillales,12,guts,Enterococcus,mouth,0,spherical,0,24,6.0,human,5.521460917862246
25.0,"Chemical synthesis, purchased from Sigma-Aldrich",25.0,MIC,48.07498601007275,1139.4714854111403,25.0,water,107.868,24.0,Enterococcus sp.,11,Lactobacillales,12,guts,Enterococcus,mouth,0,spherical,0,24,6.0,human,5.521460917862246
25.0,"Chemical synthesis, purchased from Sigma-Aldrich",25.0,MIC,48.07498601007275,1139.4714854111403,25.0,water,107.868,24.0,Enterococcus sp.,11,Lactobacillales,12,guts,Enterococcus,mouth,0,spherical,0,24,6.0,human,5.521460917862246
25.0,"Chemical synthesis, purchased from Sigma-Aldrich",25.0,MIC,48.07498601007275,1139.4714854111403,25.0,water,107.868,24.0,Enterococcus sp.,11,Lactobacillales,12,guts,Enterococcus,mouth,0,spherical,0,24,6.0,human,5.521460917862246
25.0,"Chemical synthesis, purchased from Sigma-Aldrich",25.0,MIC,48.07498601007275,1139.4714854111403,25.0,water,107.868,24.0,Enterococcus sp.,11,Lactobacillales,12,guts,Enterococcus,mouth,0,spherical,0,24,6.0,human,4.605170185988092
25.0,"Chemical synthesis, purchased from Sigma-Aldrich",25.0,MIC,48.07498601007275,1139.4714854111403,25.0,water,107.868,24.0,Enterococcus sp.,11,Lactobacillales,12,guts,Enterococcus,mouth,0,spherical,0,24,6.0,human,4.605170185988092
25.0,"Chemical synthesis, purchased from Sigma-Aldrich",25.0,MIC,48.07498601007275,1139.4714854111403,25.0,water,107.868,24.0,Enterococcus sp.,11,Lactobacillales,12,guts,Enterococcus,mouth,0,spherical,1,24,6.0,human,6.214608098422191
25.0,"Chemical synthesis, purchased from Sigma-Aldrich",25.0,MIC,48.07498601007275,1139.4714854111403,25.0,water,107.868,24.0,Enterococcus sp.,11,Lactobacillales,12,guts,Enterococcus,mouth,0,spherical,1,24,6.0,human,6.214608098422191
25.0,"Chemical synthesis, purchased from Sigma-Aldrich",25.0,MIC,48.07498601007275,1139.4714854111403,25.0,water,107.868,24.0,Enterococcus sp.,11,Lactobacillales,12,guts,Enterococcus,mouth,0,spherical,1,24,6.0,human,6.214608098422191
25.0,"Chemical synthesis, purchased from Sigma-Aldrich",25.0,MIC,48.07498601007275,1139.4714854111403,25.0,water,107.868,24.0,Enterococcus sp.,11,Lactobacillales,12,guts,Enterococcus,mouth,0,spherical,1,24,6.0,human,6.214608098422191
25.0,"Chemical synthesis, purchased from Sigma-Aldrich",25.0,MIC,48.07498601007275,1139.4714854111403,25.0,water,107.868,24.0,Enterococcus sp.,11,Lactobacillales,12,guts,Enterococcus,mouth,0,spherical,1,24,6.0,human,6.214608098422191
25.0,"Chemical synthesis, purchased from Sigma-Aldrich",25.0,MIC,48.07498601007275,1139.4714854111403,25.0,water,107.868,24.0,Enterococcus sp.,11,Lactobacillales,12,guts,Enterococcus,mouth,0,spherical,1,24,6.0,human,6.214608098422191
25.0,"Chemical synthesis, purchased from Sigma-Aldrich",25.0,MIC,48.07498601007275,1139.4714854111403,25.0,water,107.868,24.0,Enterococcus sp.,11,Lactobacillales,12,guts,Enterococcus,mouth,0,spherical,1,24,6.0,human,6.214608098422191
25.0,"Chemical synthesis, purchased from Sigma-Aldrich",25.0,MIC,48.07498601007275,1139.4714854111403,25.0,water,107.868,24.0,Enterococcus sp.,11,Lactobacillales,12,guts,Enterococcus,mouth,0,spherical,1,24,6.0,human,6.214608098422191
25.0,"Chemical synthesis, purchased from Sigma-Aldrich",25.0,MIC,48.07498601007275,1139.4714854111403,25.0,water,107.868,24.0,Enterococcus sp.,11,Lactobacillales,12,guts,Enterococcus,mouth,0,spherical,1,24,6.0,human,6.214608098422191
25.0,"Chemical synthesis, purchased from Sigma-Aldrich",25.0,MIC,48.07498601007275,1139.4714854111403,25.0,water,107.868,24.0,Enterococcus sp.,11,Lactobacillales,12,guts,Enterococcus,mouth,0,spherical,1,24,6.0,human,6.214608098422191
25.0,"Chemical synthesis, purchased from Sigma-Aldrich",25.0,MIC,48.07498601007275,1139.4714854111403,25.0,water,107.868,24.0,Pseudomonas sp.,11,Pseudomonadales,8,"clinical samples (sputum, urine)",Pseudomonas,clinical samples (wound swabs),0,spherical,0,12,4.0,nosocomial,2.70805020110221
25.0,"Chemical synthesis, purchased from Sigma-Aldrich",25.0,MIC,48.07498601007275,1139.4714854111403,25.0,water,107.868,24.0,Pseudomonas sp.,11,Pseudomonadales,8,"clinical samples (sputum, urine)",Pseudomonas,clinical samples (wound swabs),0,spherical,0,12,4.0,nosocomial,2.70805020110221
25.0,"Chemical synthesis, purchased from Sigma-Aldrich",25.0,MIC,48.07498601007275,1139.4714854111403,25.0,water,107.868,24.0,Pseudomonas sp.,11,Pseudomonadales,8,"clinical samples (sputum, urine)",Pseudomonas,clinical samples (wound swabs),0,spherical,0,12,4.0,nosocomial,1.5040773967762742
25.0,"Chemical synthesis, purchased from Sigma-Aldrich",25.0,MIC,48.07498601007275,1139.4714854111403,25.0,water,107.868,24.0,Pseudomonas sp.,11,Pseudomonadales,8,"clinical samples (sputum, urine)",Pseudomonas,clinical samples (wound swabs),0,spherical,0,12,4.0,nosocomial,3.4420193761824107
25.0,"Chemical synthesis, purchased from Sigma-Aldrich",25.0,MIC,48.07498601007275,1139.4714854111403,25.0,water,107.868,24.0,Pseudomonas sp.,11,Pseudomonadales,8,"clinical samples (sputum, urine)",Pseudomonas,clinical samples (wound swabs),0,spherical,0,12,4.0,nosocomial,6.214608098422191
25.0,"Chemical synthesis, purchased from Sigma-Aldrich",25.0,MIC,48.07498601007275,1139.4714854111403,25.0,water,107.868,24.0,Pseudomonas sp.,11,Pseudomonadales,8,"clinical samples (sputum, urine)",Pseudomonas,clinical samples (wound swabs),0,spherical,0,12,4.0,nosocomial,4.135166556742356
25.0,"Chemical synthesis, purchased from Sigma-Aldrich",25.0,MIC,48.07498601007275,1139.4714854111403,25.0,water,107.868,24.0,Pseudomonas sp.,11,Pseudomonadales,8,"clinical samples (sputum, urine)",Pseudomonas,clinical samples (wound swabs),0,spherical,0,12,4.0,nosocomial,2.70805020110221
25.0,"Chemical synthesis, purchased from Sigma-Aldrich",25.0,MIC,48.07498601007275,1139.4714854111403,25.0,water,107.868,24.0,Pseudomonas sp.,11,Pseudomonadales,8,"clinical samples (sputum, urine)",Pseudomonas,clinical samples (wound swabs),0,spherical,0,12,4.0,nosocomial,2.70805020110221
25.0,"Chemical synthesis, purchased from Sigma-Aldrich",25.0,MIC,48.07498601007275,1139.4714854111403,25.0,water,107.868,24.0,Pseudomonas sp.,11,Pseudomonadales,8,"clinical samples (sputum, urine)",Pseudomonas,clinical samples (wound swabs),0,spherical,0,12,4.0,nosocomial,2.70805020110221
25.0,"Chemical synthesis, purchased from Sigma-Aldrich",25.0,MIC,48.07498601007275,1139.4714854111403,25.0,water,107.868,24.0,Pseudomonas sp.,11,Pseudomonadales,8,"clinical samples (sputum, urine)",Pseudomonas,clinical samples (wound swabs),0,spherical,0,12,4.0,nosocomial,2.70805020110221
50.0,"Chemical synthesis, purchased from Nano-world Company",30.0,MIC,48.07498601007275,1139.4714854111403,40.0,water,107.868,24.0,Streptococcus mutans,11,Lactobacillales,48,mouth,Streptococcus,clinical samples (saliva),0,spherical,0,72,24.0,human,4.0943445622221
50.0,"Chemical synthesis, purchased from Nano-world Company",30.0,MIC,48.07498601007275,1139.4714854111403,40.0,water,107.868,24.0,Streptococcus oralis,11,Lactobacillales,48,mouth,Streptococcus,"clinical samples (saliva, sputum)",0,spherical,0,72,24.0,human,3.8066624897703196
50.0,"Chemical synthesis, purchased from Nano-world Company",30.0,MIC,48.07498601007275,1139.4714854111403,40.0,water,107.868,24.0,Lactobacillus acidophilus,11,Lactobacillales,18,guts,Lactobacillus,genitals,0,spherical,0,24,12.0,human,2.70805020110221
50.0,"Chemical synthesis, purchased from Nano-world Company",30.0,MIC,48.07498601007275,1139.4714854111403,40.0,water,107.868,24.0,Lactobacillus acidophilus,11,Lactobacillales,18,guts,Lactobacillus,genitals,0,spherical,0,24,12.0,human,4.499809670330265
50.0,"Chemical synthesis, purchased from Nano-world Company",30.0,MIC,48.07498601007275,1139.4714854111403,40.0,water,107.868,24.0,Candida albicans,11,Saccharomycetales,48,mouth,Candida,genitals,0,spherical,0,72,24.0,human,1.0367368849500223
