NP,Bacteria,ATCC(species),NP_Synthesis,Drug,Drug_dose (μg/disk),NP_concentration (μg/disk),NP size_min (nm),NP size_max (nm),NP size_avg (nm),shape,method,ZOI_drug (mm),ZOI_NP,ZOI_drug_NP,fold_increase_in_antibacterial_activity (%),Zeta_potential (mV),MDR,FIC,Effect,ChEBI ID,reference,doi,time (hr),Coat with antimicrobial peptide,combined MIC,peptide MIC,synergy index( Vantibiotic+AgNPs/(Vantibiotic + VAgNPs - Vantibiotic X VAgNPs).)
Ag,Pseudomonas aeruginosa,H278,green_synthesis from fungus Aspergillus flavus,Ciprofloxacin,,,5.34,70,26.06,spherical,MIC,8,,,,,,,,,https://academic.oup.com/lambio/article/75/3/680/6989369,,,,,,
Ag,Pseudomonas aeruginosa,RME 124,green_synthesis from fungus Aspergillus flavus,Ciprofloxacin,,,5.34,70,26.06,spherical,MIC,16,,,,,,,,,https://academic.oup.com/lambio/article/75/3/680/6989369,,,,,,
Ag,Pseudomonas aeruginosa,INP-64,green_synthesis from fungus Aspergillus flavus,Ciprofloxacin,,,5.34,70,26.06,spherical,MIC,0.062,,,,,,,,,https://academic.oup.com/lambio/article/75/3/680/6989369,,,,,,
Ag,Pseudomonas aeruginosa,INP-62,green_synthesis from fungus Aspergillus flavus,Ciprofloxacin,,,5.34,70,26.06,spherical,MIC,0.125,,,,,,,,,https://academic.oup.com/lambio/article/75/3/680/6989369,,,,,,
Ag,Pseudomonas aeruginosa,RME 27,green_synthesis from fungus Aspergillus flavus,Ciprofloxacin,,,5.34,70,26.06,spherical,MIC,0.25,,,,,,,,,https://academic.oup.com/lambio/article/75/3/680/6989369,,,,,,
Ag,Pseudomonas aeruginosa,H039,green_synthesis from fungus Aspergillus flavus,Levofloxacin,,,5.34,70,26.06,spherical,MIC,16,,,,,,,,,https://academic.oup.com/lambio/article/75/3/680/6989369,,,,,,
Ag,Pseudomonas aeruginosa,H278,green_synthesis from fungus Aspergillus flavus,Levofloxacin,,,5.34,70,26.06,spherical,MIC,4,,,,,,,,,https://academic.oup.com/lambio/article/75/3/680/6989369,,,,,,
Ag,Pseudomonas aeruginosa,RME 124,green_synthesis from fungus Aspergillus flavus,Levofloxacin,,,5.34,70,26.06,spherical,MIC,8,,,,,,,,,https://academic.oup.com/lambio/article/75/3/680/6989369,,,,,,
Ag,Pseudomonas aeruginosa,INP-64,green_synthesis from fungus Aspergillus flavus,Levofloxacin,,,5.34,70,26.06,spherical,MIC,0.5,,,,,,,,,https://academic.oup.com/lambio/article/75/3/680/6989369,,,,,,
Ag,Pseudomonas aeruginosa,INP-62,green_synthesis from fungus Aspergillus flavus,Levofloxacin,,,5.34,70,26.06,spherical,MIC,0.5,,,,,,,,,https://academic.oup.com/lambio/article/75/3/680/6989369,,,,,,
Ag,Pseudomonas aeruginosa,RME 27,green_synthesis from fungus Aspergillus flavus,Levofloxacin,,,5.34,70,26.06,spherical,MIC,1,,,,,,,,,https://academic.oup.com/lambio/article/75/3/680/6989369,,,,,,
Ag,Pseudomonas aeruginosa,H039,green_synthesis from fungus Aspergillus flavus,Meropenem,,,5.34,70,26.06,spherical,MIC,64,,,,,,,,,https://academic.oup.com/lambio/article/75/3/680/6989369,,,,,,
Ag,Pseudomonas aeruginosa,H278,green_synthesis from fungus Aspergillus flavus,Meropenem,,,5.34,70,26.06,spherical,MIC,32,,,,,,,,,https://academic.oup.com/lambio/article/75/3/680/6989369,,,,,,
Ag,Pseudomonas aeruginosa,RME 124,green_synthesis from fungus Aspergillus flavus,Meropenem,,,5.34,70,26.06,spherical,MIC,4,,,,,,,,,https://academic.oup.com/lambio/article/75/3/680/6989369,,,,,,
Ag,Pseudomonas aeruginosa,INP-64,green_synthesis from fungus Aspergillus flavus,Meropenem,,,5.34,70,26.06,spherical,MIC,0.5,,,,,,,,,https://academic.oup.com/lambio/article/75/3/680/6989369,,,,,,
Ag,Pseudomonas aeruginosa,INP-62,green_synthesis from fungus Aspergillus flavus,Meropenem,,,5.34,70,26.06,spherical,MIC,2,,,,,,,,,https://academic.oup.com/lambio/article/75/3/680/6989369,,,,,,
Ag,Pseudomonas aeruginosa,RME 27,green_synthesis from fungus Aspergillus flavus,Meropenem,,,5.34,70,26.06,spherical,MIC,0.5,,,,,,,,,https://academic.oup.com/lambio/article/75/3/680/6989369,,,,,,
Ag,Pseudomonas aeruginosa,H039,green_synthesis from fungus Aspergillus flavus,Colistin,,,5.34,70,26.06,spherical,MIC,0.5,,,,,,,,,https://academic.oup.com/lambio/article/75/3/680/6989369,,,,,,
Ag,Pseudomonas aeruginosa,H278,green_synthesis from fungus Aspergillus flavus,Colistin,,,5.34,70,26.06,spherical,MIC,0.25,,,,,,,,,https://academic.oup.com/lambio/article/75/3/680/6989369,,,,,,
Ag,Pseudomonas aeruginosa,RME 124,green_synthesis from fungus Aspergillus flavus,Colistin,,,5.34,70,26.06,spherical,MIC,0.5,,,,,,,,,https://academic.oup.com/lambio/article/75/3/680/6989369,,,,,,
Ag,Pseudomonas aeruginosa,INP-64,green_synthesis from fungus Aspergillus flavus,Colistin,,,5.34,70,26.06,spherical,MIC,0.5,,,,,,,,,https://academic.oup.com/lambio/article/75/3/680/6989369,,,,,,
Ag,Pseudomonas aeruginosa,INP-62,green_synthesis from fungus Aspergillus flavus,Colistin,,,5.34,70,26.06,spherical,MIC,0.25,,,,,,,,,https://academic.oup.com/lambio/article/75/3/680/6989369,,,,,,
Ag,Pseudomonas aeruginosa,RME 27,green_synthesis from fungus Aspergillus flavus,Colistin,,,5.34,70,26.06,spherical,MIC,0.25,,,,,,,,,https://academic.oup.com/lambio/article/75/3/680/6989369,,,,,,
Ag,Pseudomonas aeruginosa,RME 28,green_synthesis from fungus Aspergillus flavus,Piperacillin,,,5.34,70,26.06,spherical,MIC,128,,,,,,,,,https://academic.oup.com/lambio/article/75/3/680/6989369,,,,,,
Ag,Pseudomonas aeruginosa,RME 29,green_synthesis from fungus Aspergillus flavus,Piperacillin,,,5.34,70,26.06,spherical,MIC,128,,,,,,,,,https://academic.oup.com/lambio/article/75/3/680/6989369,,,,,,
Ag,Pseudomonas aeruginosa,RME 30,green_synthesis from fungus Aspergillus flavus,Piperacillin,,,5.34,70,26.06,spherical,MIC,128,,,,,,,,,https://academic.oup.com/lambio/article/75/3/680/6989369,,,,,,
Ag,Pseudomonas aeruginosa,RME 31,green_synthesis from fungus Aspergillus flavus,Piperacillin,,,5.34,70,26.06,spherical,MIC,16,,,,,,,,,https://academic.oup.com/lambio/article/75/3/680/6989369,,,,,,
Ag,Pseudomonas aeruginosa,RME 32,green_synthesis from fungus Aspergillus flavus,Piperacillin,,,5.34,70,26.06,spherical,MIC,128,,,,,,,,,https://academic.oup.com/lambio/article/75/3/680/6989369,,,,,,
Ag,Pseudomonas aeruginosa,RME 33,green_synthesis from fungus Aspergillus flavus,Piperacillin,,,5.34,70,26.06,spherical,MIC,8,,,,,,,,,https://academic.oup.com/lambio/article/75/3/680/6989369,,,,,,
Ag,Pseudomonas aeruginosa,RME 34,green_synthesis from fungus Aspergillus flavus,Tazobactam,,,5.34,70,26.06,spherical,MIC,4,,,,,,,,,https://academic.oup.com/lambio/article/75/3/680/6989369,,,,,,
Ag,Pseudomonas aeruginosa,RME 35,green_synthesis from fungus Aspergillus flavus,Tazobactam,,,5.34,70,26.06,spherical,MIC,4,,,,,,,,,https://academic.oup.com/lambio/article/75/3/680/6989369,,,,,,
Ag,Pseudomonas aeruginosa,RME 36,green_synthesis from fungus Aspergillus flavus,Tazobactam,,,5.34,70,26.06,spherical,MIC,4,,,,,,,,,https://academic.oup.com/lambio/article/75/3/680/6989369,,,,,,
Ag,Pseudomonas aeruginosa,RME 37,green_synthesis from fungus Aspergillus flavus,Tazobactam,,,5.34,70,26.06,spherical,MIC,4,,,,,,,,,https://academic.oup.com/lambio/article/75/3/680/6989369,,,,,,
Ag,Pseudomonas aeruginosa,RME 38,green_synthesis from fungus Aspergillus flavus,Tazobactam,,,5.34,70,26.06,spherical,MIC,4,,,,,,,,,https://academic.oup.com/lambio/article/75/3/680/6989369,,,,,,
Ag,Pseudomonas aeruginosa,RME 39,green_synthesis from fungus Aspergillus flavus,Tazobactam,,,5.34,70,26.06,spherical,MIC,4,,,,,,,,,https://academic.oup.com/lambio/article/75/3/680/6989369,,,,,,
Ag,Saccharomyces cerevisiae,19636,,,,,10.9,16,13.5,spherical,MIC,,71.2,,,-0.33,,,,,https://www.sciencedirect.com/science/article/pii/S1549963406003467?casa_token=5eu5Ix0Ke3MAAAAA:TiSbrXL1f-6PaSedPd85lmlE6d6RFkwQSoisvED-k9NRMAnCs2A90F60K2zuuwGV6Sm0lgImY6Y,,,,,,
Ag,Escherichia coli,43890,,,,,10.9,16,13.5,spherical,MIC,,3.56,,,-0.33,,,,,https://www.sciencedirect.com/science/article/pii/S1549963406003467?casa_token=5eu5Ix0Ke3MAAAAA:TiSbrXL1f-6PaSedPd85lmlE6d6RFkwQSoisvED-k9NRMAnCs2A90F60K2zuuwGV6Sm0lgImY6Y,,,,,,
Ag,Staphylococcus aureus,,,,,,10.9,16,13.5,spherical,MIC,,35.6,,,-0.33,,,,,https://www.sciencedirect.com/science/article/pii/S1549963406003467?casa_token=5eu5Ix0Ke3MAAAAA:TiSbrXL1f-6PaSedPd85lmlE6d6RFkwQSoisvED-k9NRMAnCs2A90F60K2zuuwGV6Sm0lgImY6Y,,,,,,
Ag,Escherichia coli,,green_synthesis from plant Anastatica hierochuntica,,,,112,116,114,spherical,disc_diffusion,,,23.6,,-1.2,,,,,https://www.sciencedirect.com/science/article/pii/S1549963406003467?casa_token=5eu5Ix0Ke3MAAAAA:TiSbrXL1f-6PaSedPd85lmlE6d6RFkwQSoisvED-k9NRMAnCs2A90F60K2zuuwGV6Sm0lgImY6Y,,,,,,
Ag,Staphylococcus aureus,,green_synthesis from plant Anastatica hierochuntica,,,,112,116,114,spherical,disc_diffusion,,,22.4,,-1.2,,,,,https://www.sciencedirect.com/science/article/pii/S1549963406003467?casa_token=5eu5Ix0Ke3MAAAAA:TiSbrXL1f-6PaSedPd85lmlE6d6RFkwQSoisvED-k9NRMAnCs2A90F60K2zuuwGV6Sm0lgImY6Y,,,,,,
Ag,Pseudomonas aeruginosa,,green_synthesis from plant Anastatica hierochuntica,,,,112,116,114,spherical,disc_diffusion,,,23.6,,-1.2,,,,,https://www.sciencedirect.com/science/article/pii/S1549963406003467?casa_token=5eu5Ix0Ke3MAAAAA:TiSbrXL1f-6PaSedPd85lmlE6d6RFkwQSoisvED-k9NRMAnCs2A90F60K2zuuwGV6Sm0lgImY6Y,,,,,,
Ag,Candida albicans,,green_synthesis from plant Anastatica hierochuntica,,,,112,116,114,spherical,disc_diffusion,,,14.8,,-1.2,,,,,https://www.sciencedirect.com/science/article/pii/S1549963406003467?casa_token=5eu5Ix0Ke3MAAAAA:TiSbrXL1f-6PaSedPd85lmlE6d6RFkwQSoisvED-k9NRMAnCs2A90F60K2zuuwGV6Sm0lgImY6Y,,,,,,
Ag,Escherichia coli,,green_synthesis from plant Artemisia absinthium,,,,123,128,125.5,spherical,disc_diffusion,,,16.8,,-0.4,,,,,https://www.sciencedirect.com/science/article/pii/S1549963406003467?casa_token=5eu5Ix0Ke3MAAAAA:TiSbrXL1f-6PaSedPd85lmlE6d6RFkwQSoisvED-k9NRMAnCs2A90F60K2zuuwGV6Sm0lgImY6Y,,,,,,
Ag,Staphylococcus aureus,,green_synthesis from plant Artemisia absinthium,,,,123,128,125.5,spherical,disc_diffusion,,,16.4,,-0.4,,,,,https://www.sciencedirect.com/science/article/pii/S1549963406003467?casa_token=5eu5Ix0Ke3MAAAAA:TiSbrXL1f-6PaSedPd85lmlE6d6RFkwQSoisvED-k9NRMAnCs2A90F60K2zuuwGV6Sm0lgImY6Y,,,,,,
Ag,Pseudomonas aeruginosa,,green_synthesis from plant Artemisia absinthium,,,,123,128,125.5,spherical,disc_diffusion,,,24.7,,-0.4,,,,,https://www.sciencedirect.com/science/article/pii/S1549963406003467?casa_token=5eu5Ix0Ke3MAAAAA:TiSbrXL1f-6PaSedPd85lmlE6d6RFkwQSoisvED-k9NRMAnCs2A90F60K2zuuwGV6Sm0lgImY6Y,,,,,,
Ag,Candida albicans,,green_synthesis from plant Artemisia absinthium,,,,123,128,125.5,spherical,disc_diffusion,,,0,,-0.4,,,,,https://www.sciencedirect.com/science/article/pii/S1549963406003467?casa_token=5eu5Ix0Ke3MAAAAA:TiSbrXL1f-6PaSedPd85lmlE6d6RFkwQSoisvED-k9NRMAnCs2A90F60K2zuuwGV6Sm0lgImY6Y,,,,,,
Ag,Escherichia coli,,,Bacitracin,10,,,,,,disc_diffusion,,,0,,,,,,,https://www.sciencedirect.com/science/article/pii/S1549963406003467?casa_token=5eu5Ix0Ke3MAAAAA:TiSbrXL1f-6PaSedPd85lmlE6d6RFkwQSoisvED-k9NRMAnCs2A90F60K2zuuwGV6Sm0lgImY6Y,,,,,,
Ag,Escherichia coli,,,Ciprofloxacin,10,,,,,,disc_diffusion,,,0,,,,,,,https://www.sciencedirect.com/science/article/pii/S1549963406003467?casa_token=5eu5Ix0Ke3MAAAAA:TiSbrXL1f-6PaSedPd85lmlE6d6RFkwQSoisvED-k9NRMAnCs2A90F60K2zuuwGV6Sm0lgImY6Y,,,,,,
Ag,Escherichia coli,,,Tetracycline,30,,,,,,disc_diffusion,,,0,,,,,,,https://www.sciencedirect.com/science/article/pii/S1549963406003467?casa_token=5eu5Ix0Ke3MAAAAA:TiSbrXL1f-6PaSedPd85lmlE6d6RFkwQSoisvED-k9NRMAnCs2A90F60K2zuuwGV6Sm0lgImY6Y,,,,,,
Ag,Escherichia coli,,,Cefixime,5,,,,,,disc_diffusion,,,0,,,,,,,https://www.sciencedirect.com/science/article/pii/S1549963406003467?casa_token=5eu5Ix0Ke3MAAAAA:TiSbrXL1f-6PaSedPd85lmlE6d6RFkwQSoisvED-k9NRMAnCs2A90F60K2zuuwGV6Sm0lgImY6Y,,,,,,
Ag,Staphylococcus aureus,,,Bacitracin,10,,,,,,disc_diffusion,,,6,,,,,,,https://www.sciencedirect.com/science/article/pii/S1549963406003467?casa_token=5eu5Ix0Ke3MAAAAA:TiSbrXL1f-6PaSedPd85lmlE6d6RFkwQSoisvED-k9NRMAnCs2A90F60K2zuuwGV6Sm0lgImY6Y,,,,,,
Ag,Staphylococcus aureus,,,Ciprofloxacin,10,,,,,,disc_diffusion,,,10,,,,,,,https://www.sciencedirect.com/science/article/pii/S1549963406003467?casa_token=5eu5Ix0Ke3MAAAAA:TiSbrXL1f-6PaSedPd85lmlE6d6RFkwQSoisvED-k9NRMAnCs2A90F60K2zuuwGV6Sm0lgImY6Y,,,,,,
Ag,Staphylococcus aureus,,,Tetracycline,30,,,,,,disc_diffusion,,,10,,,,,,,https://www.sciencedirect.com/science/article/pii/S1549963406003467?casa_token=5eu5Ix0Ke3MAAAAA:TiSbrXL1f-6PaSedPd85lmlE6d6RFkwQSoisvED-k9NRMAnCs2A90F60K2zuuwGV6Sm0lgImY6Y,,,,,,
Ag,Staphylococcus aureus,,,Cefixime,5,,,,,,disc_diffusion,,,7,,,,,,,https://www.sciencedirect.com/science/article/pii/S1549963406003467?casa_token=5eu5Ix0Ke3MAAAAA:TiSbrXL1f-6PaSedPd85lmlE6d6RFkwQSoisvED-k9NRMAnCs2A90F60K2zuuwGV6Sm0lgImY6Y,,,,,,
Ag,Pseudomonas aeruginosa,,,Bacitracin,10,,,,,,disc_diffusion,,,0,,,,,,,https://www.sciencedirect.com/science/article/pii/S1549963406003467?casa_token=5eu5Ix0Ke3MAAAAA:TiSbrXL1f-6PaSedPd85lmlE6d6RFkwQSoisvED-k9NRMAnCs2A90F60K2zuuwGV6Sm0lgImY6Y,,,,,,
Ag,Pseudomonas aeruginosa,,,Ciprofloxacin,10,,,,,,disc_diffusion,,,15,,,,,,,https://www.sciencedirect.com/science/article/pii/S1549963406003467?casa_token=5eu5Ix0Ke3MAAAAA:TiSbrXL1f-6PaSedPd85lmlE6d6RFkwQSoisvED-k9NRMAnCs2A90F60K2zuuwGV6Sm0lgImY6Y,,,,,,
Ag,Pseudomonas aeruginosa,,,Tetracycline,30,,,,,,disc_diffusion,,,6,,,,,,,https://www.sciencedirect.com/science/article/pii/S1549963406003467?casa_token=5eu5Ix0Ke3MAAAAA:TiSbrXL1f-6PaSedPd85lmlE6d6RFkwQSoisvED-k9NRMAnCs2A90F60K2zuuwGV6Sm0lgImY6Y,,,,,,
Ag,Pseudomonas aeruginosa,,,Cefixime,5,,,,,,disc_diffusion,,,35,,,,,,,https://www.sciencedirect.com/science/article/pii/S1549963406003467?casa_token=5eu5Ix0Ke3MAAAAA:TiSbrXL1f-6PaSedPd85lmlE6d6RFkwQSoisvED-k9NRMAnCs2A90F60K2zuuwGV6Sm0lgImY6Y,,,,,,
Ag,Candida albicans,,,Fluconazole,150,,,,,,disc_diffusion,,,46.2,,,,,,,https://www.sciencedirect.com/science/article/pii/S1549963406003467?casa_token=5eu5Ix0Ke3MAAAAA:TiSbrXL1f-6PaSedPd85lmlE6d6RFkwQSoisvED-k9NRMAnCs2A90F60K2zuuwGV6Sm0lgImY6Y,,,,,,
Ag,Candida albicans,,,Metronidazole,125,,,,,,disc_diffusion,,,15,,,,,,,https://www.sciencedirect.com/science/article/pii/S1549963406003467?casa_token=5eu5Ix0Ke3MAAAAA:TiSbrXL1f-6PaSedPd85lmlE6d6RFkwQSoisvED-k9NRMAnCs2A90F60K2zuuwGV6Sm0lgImY6Y,,,,,,
Ag,Pseudomonas aeruginosa,,green_synthesis from  Eurotium cristatum,,,5,15,20,,spherical,disc_diffusion,,7.4,,,,,,,,https://sci-hub.ru/https://link.springer.com/article/10.1007/s12257-019-0506-7,,,,,,
Ag,Escherichia coli,,green_synthesis from  Eurotium cristatum,,,5,15,20,,spherical,disc_diffusion,,6.6,,,,,,,,https://sci-hub.ru/https://link.springer.com/article/10.1007/s12257-019-0506-7,,,,,,
Ag,Staphylococcus aureus,,green_synthesis from  Eurotium cristatum,,,5,15,20,,spherical,disc_diffusion,,7.3,,,,,,,,https://sci-hub.ru/https://link.springer.com/article/10.1007/s12257-019-0506-7,,,,,,
Ag,Candida albicans,,green_synthesis from  Eurotium cristatum,,,5,15,20,,spherical,disc_diffusion,,8.2,,,,,,,,https://sci-hub.ru/https://link.springer.com/article/10.1007/s12257-019-0506-7,,,,,,
Ag,Bacillus subtilis,,green_synthesis from  Eurotium cristatum,,,5,15,20,,spherical,disc_diffusion,,6.2,,,,,,,,https://sci-hub.ru/https://link.springer.com/article/10.1007/s12257-019-0506-7,,,,,,
Ag,Pseudomonas aeruginosa,,green_synthesis from  Eurotium cristatum,,,10,15,20,,spherical,disc_diffusion,,14.9,,,,,,,,https://sci-hub.ru/https://link.springer.com/article/10.1007/s12257-019-0506-7,,,,,,
Ag,Escherichia coli,,green_synthesis from  Eurotium cristatum,,,10,15,20,,spherical,disc_diffusion,,9.6,,,,,,,,https://sci-hub.ru/https://link.springer.com/article/10.1007/s12257-019-0506-7,,,,,,
Ag,Staphylococcus aureus,,green_synthesis from  Eurotium cristatum,,,10,15,20,,spherical,disc_diffusion,,10.5,,,,,,,,https://sci-hub.ru/https://link.springer.com/article/10.1007/s12257-019-0506-7,,,,,,
Ag,Candida albicans,,green_synthesis from  Eurotium cristatum,,,10,15,20,,spherical,disc_diffusion,,16,,,,,,,,https://sci-hub.ru/https://link.springer.com/article/10.1007/s12257-019-0506-7,,,,,,
Ag,Bacillus subtilis,,green_synthesis from  Eurotium cristatum,,,10,15,20,,spherical,disc_diffusion,,12.3,,,,,,,,https://sci-hub.ru/https://link.springer.com/article/10.1007/s12257-019-0506-7,,,,,,
Ag,Candida albicans,,green_synthesis from  Eurotium cristatum,Vancomycin,15,5,15,20,,spherical,disc_diffusion,0,8.2,15.2,,,,,,,https://sci-hub.ru/https://link.springer.com/article/10.1007/s12257-019-0506-7,,,,,,1.85
Ag,Escherichia coli,,green_synthesis from  Eurotium cristatum,Vancomycin,15,5,15,20,,spherical,disc_diffusion,0,6.6,11,,,,,,,https://sci-hub.ru/https://link.springer.com/article/10.1007/s12257-019-0506-7,,,,,,1.71
Ag,Pseudomonas aeruginosa,,green_synthesis from  Eurotium cristatum,Vancomycin,15,5,15,20,,spherical,disc_diffusion,0,7.4,15,,,,,,,https://sci-hub.ru/https://link.springer.com/article/10.1007/s12257-019-0506-7,,,,,,2.08
Ag,Candida albicans,,green_synthesis from  Eurotium cristatum,Oleandomycin,15,5,15,20,,spherical,disc_diffusion,0,8.2,14,,,,,,,https://sci-hub.ru/https://link.springer.com/article/10.1007/s12257-019-0506-7,,,,,,1.73
Ag,Escherichia coli,,green_synthesis from  Eurotium cristatum,Oleandomycin,15,5,15,20,,spherical,disc_diffusion,0,6.6,10,,,,,,,https://sci-hub.ru/https://link.springer.com/article/10.1007/s12257-019-0506-7,,,,,,1.56
Ag,Pseudomonas aeruginosa,,green_synthesis from  Eurotium cristatum,Oleandomycin,15,5,15,20,,spherical,disc_diffusion,0,7.4,15,,,,,,,https://sci-hub.ru/https://link.springer.com/article/10.1007/s12257-019-0506-7,,,,,,2.08
Ag,Bacillus subtilis,,green_synthesis from  Eurotium cristatum,Ceftazidime,15,5,15,20,,spherical,disc_diffusion,0,6.2,12,,,,,,,https://sci-hub.ru/https://link.springer.com/article/10.1007/s12257-019-0506-7,,,,,,1.95
Ag,Candida albicans,,green_synthesis from  Eurotium cristatum,Ceftazidime,15,5,15,20,,spherical,disc_diffusion,0,8.2,14,,,,,,,https://sci-hub.ru/https://link.springer.com/article/10.1007/s12257-019-0506-7,,,,,,1.73
Ag,Pseudomonas aeruginosa,,green_synthesis from  Eurotium cristatum,Ceftazidime,15,5,15,20,,spherical,disc_diffusion,0,7.4,15,,,,,,,https://sci-hub.ru/https://link.springer.com/article/10.1007/s12257-019-0506-7,,,,,,2.06
Ag,Staphylococcus aureus,,green_synthesis from  Eurotium cristatum,Ceftazidime,15,5,15,20,,spherical,disc_diffusion,0,7.3,11,,,,,,,https://sci-hub.ru/https://link.springer.com/article/10.1007/s12257-019-0506-7,,,,,,1.52
Ag,Candida albicans,,green_synthesis from  Eurotium cristatum,Rifampicin,15,5,15,20,,spherical,disc_diffusion,0,8.2,15,,,,,,,https://sci-hub.ru/https://link.springer.com/article/10.1007/s12257-019-0506-7,,,,,,1.85
Ag,Pseudomonas aeruginosa,,green_synthesis from  Eurotium cristatum,Rifampicin,15,5,15,20,,spherical,disc_diffusion,0,7.4,14,,,,,,,https://sci-hub.ru/https://link.springer.com/article/10.1007/s12257-019-0506-7,,,,,,2.91
Ag,Candida albicans,,green_synthesis from  Eurotium cristatum,Neomycin,15,5,15,20,,spherical,disc_diffusion,0,8.2,20.9,,,,,,,https://sci-hub.ru/https://link.springer.com/article/10.1007/s12257-019-0506-7,,,,,,2.54
Ag,Candida albicans,,green_synthesis from  Eurotium cristatum,Cephazolin,15,5,15,20,,spherical,disc_diffusion,0,8.2,15,,,,,,,https://sci-hub.ru/https://link.springer.com/article/10.1007/s12257-019-0506-7,,,,,,1.85
Ag,Pseudomonas aeruginosa,,green_synthesis from  Eurotium cristatum,Cephazolin,15,5,15,20,,spherical,disc_diffusion,0,7.4,14,,,,,,,https://sci-hub.ru/https://link.springer.com/article/10.1007/s12257-019-0506-7,,,,,,2.91
Ag,Candida albicans,,green_synthesis from  Eurotium cristatum,Penicillin,15,5,15,20,,spherical,disc_diffusion,0,8.2,15,,,,,,,https://sci-hub.ru/https://link.springer.com/article/10.1007/s12257-019-0506-7,,,,,,1.84
Ag,Escherichia coli,,green_synthesis from  Eurotium cristatum,Penicillin,15,5,15,20,,spherical,disc_diffusion,0,6.6,10,,,,,,,https://sci-hub.ru/https://link.springer.com/article/10.1007/s12257-019-0506-7,,,,,,1.54
Ag,Pseudomonas aeruginosa,,green_synthesis from  Eurotium cristatum,Penicillin,15,5,15,20,,spherical,disc_diffusion,0,7.4,14,,,,,,,https://sci-hub.ru/https://link.springer.com/article/10.1007/s12257-019-0506-7,,,,,,1.93
Ag,Candida albicans,,green_synthesis from  Eurotium cristatum,Novobiocin,15,5,15,20,,spherical,disc_diffusion,0,8.2,15,,,,,,,https://sci-hub.ru/https://link.springer.com/article/10.1007/s12257-019-0506-7,,,,,,1.86
Ag,Escherichia coli,,green_synthesis from  Eurotium cristatum,Novobiocin,15,5,15,20,,spherical,disc_diffusion,0,6.6,10,,,,,,,https://sci-hub.ru/https://link.springer.com/article/10.1007/s12257-019-0506-7,,,,,,1.57
Ag,Pseudomonas aeruginosa,,green_synthesis from  Eurotium cristatum,Novobiocin,15,5,15,20,,spherical,disc_diffusion,0,7.4,14,,,,,,,https://sci-hub.ru/https://link.springer.com/article/10.1007/s12257-019-0506-7,,,,,,1.9
Ag,Candida albicans,,green_synthesis from  Eurotium cristatum,Carbenicillin,15,5,15,20,,spherical,disc_diffusion,0,8.2,15,,,,,,,https://sci-hub.ru/https://link.springer.com/article/10.1007/s12257-019-0506-7,,,,,,1.82
Ag,Escherichia coli,,green_synthesis from  Eurotium cristatum,Carbenicillin,15,5,15,20,,spherical,disc_diffusion,0,6.6,10,,,,,,,https://sci-hub.ru/https://link.springer.com/article/10.1007/s12257-019-0506-7,,,,,,1.65
Ag,Pseudomonas aeruginosa,,green_synthesis from  Eurotium cristatum,Carbenicillin,15,5,15,20,,spherical,disc_diffusion,0,7.4,14,,,,,,,https://sci-hub.ru/https://link.springer.com/article/10.1007/s12257-019-0506-7,,,,,,1.92
Ag,Candida albicans,,green_synthesis from  Eurotium cristatum,Lincomycin,15,5,15,20,,spherical,disc_diffusion,0,8.2,15,,,,,,,https://sci-hub.ru/https://link.springer.com/article/10.1007/s12257-019-0506-7,,,,,,1.84
Ag,Escherichia coli,,green_synthesis from  Eurotium cristatum,Lincomycin,15,5,15,20,,spherical,disc_diffusion,0,6.6,10,,,,,,,https://sci-hub.ru/https://link.springer.com/article/10.1007/s12257-019-0506-7,,,,,,1.56
